random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp_end.keys,key_resp_end.rt
,,,,,v,0,4.11349,,0,10,10,17,1,cmp_jungle_003_bird_003,S2_jungle_003_bird_003.jpg,1,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_009.png,stm_jugle_003_birds_003_011.png,stm_jugle_003_birds_003_013.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,0,3.268985,,0,11,11,55,1,cmp_shelves_050_toys_009,S4_shelves_050_toys_009.jpg,0,blank.png,blank.png,airplane359.png,bus23.png,bus17.png,airplane364.png,airplane413.png,motorcycle306.png,airplane379.png,motorcycle660.png,0,4,8,8,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,0,2.24895,,0,12,12,99,1,cmp_mountain_025_cow_005,S8_mountain_025_cow_005.jpg,1,cow396.png,cow396.png,cow241.png,cow340.png,cow343.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,1.947,,0,13,13,3,1,cmp_building_044_dog_012,S1_building_044_dog_012.jpg,1,dog1544.png,dog1544.png,dog1543.png,dog1592.png,dog1560.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,3.003435,,0,14,14,10,1,cmp_building_020_cat_007,S1_building_020_cat_007.jpg,0,blank.png,blank.png,cat1553.png,cat1557.png,cat1569.png,cat1630.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,0,3.10577,,0,15,15,18,1,cmp_building_052_bird_008,S2_building_052_bird_008.jpg,1,bird936.png,bird936.png,bird927.png,bird935.png,bird938.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,3.12689,,0,16,16,62,1,cmp_shelves_047_toys_006,S4_shelves_047_toys_006.jpg,1,bus328.png,bus328.png,bus558.png,car108.png,car112.png,car82.png,motorcycle779.png,airplane17.png,airplane4.png,blank.png,0,4,8,8,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,3.677735,,0,17,17,105,1,cmp_shelves_021_remote_005,S8_shelves_021_remote_005.jpg,0,blank.png,blank.png,remote353.png,remote357.png,remote358.png,remote373.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,1.81897,,0,18,18,25,1,cmp_mountain_004_sheep_001,S2_mountain_004_sheep_001.jpg,0,blank.png,blank.png,sheep662.png,sheep796.png,sheep858.png,sheep875.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,3.36426,,0,19,19,36,1,cmp_field_001_farmanimals_007,S4_field_001_farmanimals_007.jpg,0,blank.png,blank.png,cow375.png,cow361.png,horse620.png,sheep317.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,1.428275,,0,20,20,76,1,cmp_shelves_042_toys_001,S4_shelves_042_toys_001.jpg,0,blank.png,blank.png,bus30.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,0,1.995835,,0,21,21,84,1,cmp_building_039_dog_007,S4_building_039_dog_007.jpg,1,dog519.png,dog519.png,dog592.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,2.206625,,0,22,22,50,1,cmp_shelves_038_book_011,S4_shelves_038_book_011.jpg,0,blank.png,blank.png,book546.png,book620.png,book1262.png,book634.png,book633.png,book1096.png,book1261.png,book1265.png,1,4,8,8,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,1.48758,,0,23,23,27,1,cmp_shelves_008_fruitvegetal_001,S2_shelves_008_fruitvegetal_001.jpg,1,carrot46.png,carrot46.png,broccoli85.png,apple473.png,orange138.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,4.84867,,0,24,24,16,1,cmp_building_002_cat_001,S2_building_002_cat_001.jpg,1,stm_building_002_cat_001_012.png,stm_building_002_cat_001_012.png,stm_building_002_cat_001_005.png,stm_building_002_cat_001_007.png,stm_building_002_cat_001_003.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,0,2.345015,,0,25,25,108,1,cmp_africansavanna_002_wildanimals_002,S8_africansavanna_002_wildanimals_002.jpg,0,blank.png,blank.png,elephant231.png,elephant458.png,giraffe141.png,giraffe352.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,0,1.724505,,0,26,26,54,1,cmp_shelves_036_book_009,S4_shelves_036_book_009.jpg,0,blank.png,blank.png,book670.png,book778.png,book672.png,book674.png,book694.png,book660.png,book656.png,book688.png,0,4,8,8,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,0,4.351965,,0,27,27,106,1,cmp_mountain_018_sheep_006,S8_mountain_018_sheep_006.jpg,0,blank.png,blank.png,sheep1610.png,sheep1647.png,sheep1786.png,sheep1673.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,2.364045,,0,28,28,74,1,cmp_shelves_033_book_006,S4_shelves_033_book_006.jpg,0,blank.png,blank.png,book119.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,2.836665,,0,29,29,102,1,cmp_building_003_person_001,S8_building_003_person_001.jpg,1,stm_building_003_person_001_005.png,stm_building_003_person_001_005.png,stm_building_003_person_001_013.png,stm_building_003_person_001_020.png,stm_building_003_person_001_014.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,4.012965,,0,30,30,21,1,cmp_mountain_001_bear_001,S2_mountain_001_bear_001.jpg,0,blank.png,blank.png,stm_mountain_001_bear_001_003.png,stm_mountain_001_bear_001_013.png,stm_mountain_001_bear_001_010.png,stm_mountain_001_bear_001_005.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,3.79759,,0,31,31,75,1,cmp_jungle_011_bird_011,S4_jungle_011_bird_011.jpg,0,blank.png,blank.png,bird1369.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,0,3.144575,,0,32,32,109,1,cmp_building_023_cat_010,S8_building_023_cat_010.jpg,0,blank.png,blank.png,cat1497.png,cat1551.png,cat1592.png,cat1671.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,0,4.185735,,0,33,33,35,1,cmp_building_021_cat_008,S4_building_021_cat_008.jpg,1,cat1953.png,cat1953.png,cat1966.png,cat1835.png,cat1921.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,1.84211,,0,34,34,89,1,cmp_building_015_person_008,S4_building_015_person_008.jpg,0,blank.png,blank.png,person100.png,person108.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,0,1.86514,,0,35,35,4,1,cmp_building_050_bird_006,S1_building_050_bird_006.jpg,1,bird709.png,bird709.png,bird680.png,bird1112.png,bird455.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,1.54977,,0,36,36,6,1,cmp_building_043_dog_011,S1_building_043_dog_011.jpg,1,dog1389.png,dog1389.png,dog1385.png,dog1267.png,dog1402.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,1.656075,,0,37,37,94,1,cmp_mountain_014_bird_002,S4_mountain_014_bird_002.jpg,0,blank.png,blank.png,bird27.png,bird456.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,2.308285,,0,38,38,32,1,cmp_shelves_032_book_005,S4_shelves_032_book_005.jpg,1,book466.png,book466.png,book22.png,book23.png,book513.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,0,1.56002,,0,39,39,7,1,cmp_shelves_028_book_001,S1_shelves_028_book_001.jpg,1,book624.png,book624.png,book349.png,book368.png,book392.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,0,2.165695,,0,40,40,63,1,cmp_building_041_dog_009,S4_building_041_dog_009.jpg,1,dog583.png,dog583.png,dog301.png,dog446.png,dog447.png,dog461.png,dog475.png,dog541.png,dog562.png,blank.png,0,4,8,8,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,2.698895,,0,41,41,30,1,cmp_mountain_010_sheep_002,S2_mountain_010_sheep_002.jpg,0,blank.png,blank.png,sheep1280.png,sheep1344.png,sheep1652.png,sheep1275.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,1.727575,,0,42,42,12,1,cmp_mountain_022_sheep_010,S1_mountain_022_sheep_010.jpg,0,blank.png,blank.png,sheep920.png,sheep1036.png,sheep1087.png,sheep909.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,1.26859,,0,43,43,14,1,cmp_shelves_035_book_008,S1_shelves_035_book_008.jpg,0,blank.png,blank.png,book271.png,book113.png,book484.png,book429.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,1.38231,,0,44,44,13,1,cmp_shelves_046_toys_005,S1_shelves_046_toys_005.jpg,0,blank.png,blank.png,bus321.png,airplane351.png,airplane381.png,bus323.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,1.425285,,0,45,45,80,1,cmp_shelves_029_book_002,S4_shelves_029_book_002.jpg,1,book874.png,book874.png,book1249.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,2.56471,,0,46,46,100,1,cmp_shelves_016_cup_001,S8_shelves_016_cup_001.jpg,1,cup406.png,cup406.png,cup356.png,cup636.png,cup677.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,1.7564,,0,47,47,28,1,cmp_field_002_farmanimals_002,S2_field_002_farmanimals_002.jpg,0,blank.png,blank.png,cow120.png,cow65.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,1.8536,,0,48,48,46,1,cmp_jungle_001_bird_001.jpg,S4_jungle_001_bird_001.jpg,1,stm_jungle_001_bird_001_007.png,stm_jungle_001_bird_001_007.png,stm_jungle_001_bird_001_010.png,stm_jungle_001_bird_001_015.png,stm_jungle_001_bird_001_005.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,1.83633,,0,49,49,95,1,cmp_mountain_013_bird_001,S4_mountain_013_bird_001.jpg,0,blank.png,blank.png,bird152.png,bird403.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,0,1.738495,,0,50,50,52,1,cmp_building_022_cat_009,S4_building_022_cat_009.jpg,0,blank.png,blank.png,cat1624.png,cat1707.png,cat1761.png,cat1792.png,cat1636.png,cat1650.png,cat1793.png,cat1757.png,0,4,8,8,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,2.31226,,0,51,51,31,1,cmp_mountain_024_cow_004,S2_mountain_024_cow_004.jpg,0,blank.png,blank.png,cow289.png,cow337.png,cow306.png,cow452.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,1.551785,,0,52,52,70,1,cmp_shelves_049_toys_008,S4_shelves_049_toys_008.jpg,1,truck627.png,truck627.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,0,3.99409,,0,53,53,45,1,cmp_africansavanna_001_wildanimals_001,S4_africansavanna_001_wildanimals_001.jpg,1,bear384.png,bear384.png,elephant316.png,giraffe5.png,zebra221.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,1.003755,,0,54,54,66,1,cmp_shelves_052_toys_011,S4_shelves_052_toys_011.jpg,1,bus112.png,bus112.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,2.704655,,0,55,55,83,1,cmp_field_006_farmanimals_006,S4_field_006_farmanimals_006.jpg,1,sheep386.png,sheep386.png,cow128.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,3.37721,,0,56,56,22,1,cmp_shelves_002_fruits_001,S2_shelves_002_fruits_001.jpg,0,blank.png,blank.png,stm_shelves_001_fruits_001_012.png,stm_shelves_001_fruits_001_010.png,stm_shelves_001_fruits_001_009.png,stm_shelves_001_fruits_001_013.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,2.195595,,0,57,57,42,1,cmp_building_045_dog_013,S4_building_045_dog_013.jpg,0,blank.png,blank.png,dog1760.png,dog1810.png,dog1887.png,dog1907.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,4.04413,,0,58,58,2,1,cmp_building_018_cat_005,S1_building_018_cat_005.jpg,1,cat1440.png,cat1440.png,cat1534.png,cat1396.png,cat1452.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,0.96184,,0,59,59,8,1,cmp_shelves_026_vase_002,S1_shelves_026_vase_002.jpg,0,blank.png,blank.png,vase179.png,vase975.png,vase1032.png,vase556.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,4.456035,,0,60,60,73,1,cmp_jungle_009_bird_009,S4_jungle_009_bird_009.jpg,0,blank.png,blank.png,bird435.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,1.124275,,0,61,61,69,1,cmp_sky_003_kite_003,S4_sky_003_kite_003.jpg,1,kite624.png,kite624.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,0,2.584465,,0,62,62,87,1,cmp_mountain_026_horse_001,S4_mountain_026_horse_001.jpg,1,horse815.png,horse815.png,horse1010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,1.50577,,0,63,63,64,1,cmp_stadium_001_person_001,S4_stadium_001_person_001.jpg,1,stadium_001_person_010.png,stadium_001_person_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,4.125135,,0,64,64,41,1,cmp_africansavanna_003_wildanimals_003,S4_africansavanna_003_wildanimals_003.jpg,0,blank.png,blank.png,elephant449.png,giraffe169.png,zebra311.png,giraffe738.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,1.28165,,0,65,65,15,1,cmp_mountain_019_sheep_007,S1_mountain_019_sheep_007.jpg,0,blank.png,blank.png,sheep46.png,sheep53.png,sheep128.png,sheep20.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,0,1.679905,,0,66,66,53,1,cmp_building_046_sheep_001,S4_building_046_sheep_001.jpg,0,blank.png,blank.png,sheep1453.png,sheep1556.png,sheep224.png,sheep1458.png,sheep1754.png,sheep1748.png,sheep1843.png,sheep238.png,0,4,8,8,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,1.12433,,0,67,67,79,1,cmp_shelves_048_toys_007,S4_shelves_048_toys_007.jpg,0,blank.png,blank.png,airplane180.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,1.90269,,0,68,68,40,1,cmp_mountain_003_cow_001,S4_mountain_003_cow_001.jpg,0,blank.png,blank.png,cow77.png,cow241.png,cow192.png,cow256.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,5.35956,,0,69,69,60,1,cmp_building_031_person_017,S4_building_031_person_017.jpg,1,person771.png,person771.png,person1039.png,person34.png,person512.png,person513.png,person58.png,person596.png,person842.png,blank.png,0,4,8,8,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,m,1,1.43266,,0,70,70,97,1,cmp_shelves_031_book_004,S8_shelves_031_book_004.jpg,1,book1164.png,book1164.png,book692.png,book935.png,book499.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
,,,,,v,1,1.080585,,0,71,71,78,1,cmp_building_011_cat_003,S4_building_011_cat_003.jpg,0,blank.png,blank.png,cat167.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,00000,28,2020-08-21_22h42.53.581,vismem_search_builder_pavlovia2,2020.1.2,MacIntel,60,,
