random_ID,key_resp_6.keys,key_resp_6.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,session,age,gender,experimenter,date,expName,psychopyVersion,OS,frameRate
,,,v,1,2.529085,,0,10,10,52,1,cmp_building_022_cat_009,S4_building_022_cat_009.jpg,0,blank.png,blank.png,cat1624.png,cat1707.png,cat1761.png,cat1792.png,cat1636.png,cat1650.png,cat1793.png,cat1757.png,0,4,8,8,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,0,2.09346,,0,11,11,22,1,cmp_shelves_002_fruits_001,S2_shelves_002_fruits_001.jpg,0,blank.png,blank.png,stm_shelves_001_fruits_001_012.png,stm_shelves_001_fruits_001_010.png,stm_shelves_001_fruits_001_009.png,stm_shelves_001_fruits_001_013.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,1.200625,,0,12,12,69,1,cmp_sky_003_kite_003,S4_sky_003_kite_003.jpg,1,kite624.png,kite624.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,3.895675,,0,13,13,45,1,cmp_africansavanna_001_wildanimals_001,S4_africansavanna_001_wildanimals_001.jpg,1,bear384.png,bear384.png,elephant316.png,giraffe5.png,zebra221.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.919605,,0,14,14,15,1,cmp_mountain_019_sheep_007,S1_mountain_019_sheep_007.jpg,0,blank.png,blank.png,sheep46.png,sheep53.png,sheep128.png,sheep20.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,3.075095,,0,15,15,35,1,cmp_building_021_cat_008,S4_building_021_cat_008.jpg,1,cat1953.png,cat1953.png,cat1966.png,cat1835.png,cat1921.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.765565,,0,16,16,9,1,cmp_building_026_person_012,S1_building_026_person_012.jpg,0,blank.png,blank.png,person150.png,person390.png,person137.png,person140.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.27492,,0,17,17,77,1,cmp_shelves_043_toys_002,S4_shelves_043_toys_002.jpg,0,blank.png,blank.png,car138.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,5.43233,,0,18,18,96,1,cmp_building_005_person_002,S8_building_005_person_002.jpg,1,person546.png,person546.png,person248.png,person303.png,person367.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.543295,,0,19,19,3,1,cmp_building_044_dog_012,S1_building_044_dog_012.jpg,1,dog1544.png,dog1544.png,dog1543.png,dog1592.png,dog1560.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,3.62656,,0,20,20,90,1,cmp_building_032_cat_011,S4_building_032_cat_011.jpg,0,blank.png,blank.png,cat206.png,cat219.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,4.89603,,0,21,21,43,1,cmp_mountain_020_sheep_008,S4_mountain_020_sheep_008.jpg,0,blank.png,blank.png,sheep474.png,sheep356.png,sheep455.png,sheep483.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,3.215275,,0,22,22,56,1,cmp_shelves_027_vase_003,S4_shelves_027_vase_003.jpg,1,vase549.png,vase549.png,vase127.png,vase136.png,vase162.png,vase330.png,vase602.png,vase640.png,vase654.png,blank.png,1,4,8,8,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,5.80795,,0,23,23,2,1,cmp_building_018_cat_005,S1_building_018_cat_005.jpg,1,cat1440.png,cat1440.png,cat1534.png,cat1396.png,cat1452.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,1.276465,,0,24,24,32,1,cmp_shelves_032_book_005,S4_shelves_032_book_005.jpg,1,book466.png,book466.png,book22.png,book23.png,book513.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,4.102015,,0,25,25,110,1,cmp_mountain_016_sheep_004,S8_mountain_016_sheep_004.jpg,0,blank.png,blank.png,sheep1420.png,sheep1560.png,sheep1768.png,sheep1774.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,4.031225,,0,26,26,18,1,cmp_building_052_bird_008,S2_building_052_bird_008.jpg,1,bird936.png,bird936.png,bird927.png,bird935.png,bird938.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,3.66148,,0,27,27,105,1,cmp_shelves_021_remote_005,S8_shelves_021_remote_005.jpg,0,blank.png,blank.png,remote353.png,remote357.png,remote358.png,remote373.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,3.02782,,0,28,28,91,1,cmp_building_017_cat_004,S4_building_017_cat_004.jpg,0,blank.png,blank.png,cat800.png,cat830.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,4.49357,,0,29,29,88,1,cmp_building_014_person_007,S4_building_014_person_007.jpg,0,blank.png,blank.png,person120.png,person198.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.380275,,0,30,30,59,1,cmp_field_004_farmanimals_004,S4_field_004_farmanimals_004.jpg,1,horse205.png,horse205.png,horse7.png,sheep103.png,sheep106.png,cow69.png,cow232.png,cow15.png,sheep3.png,blank.png,1,4,8,8,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,4.29722,,0,31,31,58,1,cmp_jungle_007_bird_007,S4_jungle_007_bird_007.jpg,1,bird207.png,bird207.png,bird195.png,bird232.png,bird242.png,bird246.png,bird278.png,bird294.png,bird310.png,blank.png,1,4,8,8,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,1.097595,,0,32,32,0,1,cmp_shelves_044_toys_003,S1_shelves_044_toys_003.jpg,1,motorcycle341.png,motorcycle341.png,truck96.png,truck83.png,airplane19.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.45734,,0,33,33,84,1,cmp_building_039_dog_007,S4_building_039_dog_007.jpg,1,dog519.png,dog519.png,dog592.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,3.112905,,0,34,34,16,1,cmp_building_002_cat_001,S2_building_002_cat_001.jpg,1,stm_building_002_cat_001_012.png,stm_building_002_cat_001_012.png,stm_building_002_cat_001_005.png,stm_building_002_cat_001_007.png,stm_building_002_cat_001_003.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,3.062055,,0,35,35,39,1,cmp_mountain_017_sheep_005,S4_mountain_017_sheep_005.jpg,0,blank.png,blank.png,sheep1498.png,sheep1552.png,sheep1422.png,sheep1597.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,5.192375,,0,36,36,1,1,cmp_building_028_person_014,S1_building_028_person_014.jpg,1,person1293.png,person1293.png,person1501.png,person1447.png,person1485.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.025965,,0,37,37,8,1,cmp_shelves_026_vase_002,S1_shelves_026_vase_002.jpg,0,blank.png,blank.png,vase179.png,vase975.png,vase1032.png,vase556.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.84328,,0,38,38,72,1,cmp_building_006_person_003,S4_building_006_person_003.jpg,0,blank.png,blank.png,person311.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,1.47869,,0,39,39,5,1,cmp_building_033_cat_012,S1_building_033_cat_012.jpg,1,cat1997.png,cat1997.png,cat1953.png,cat1921.png,cat1927.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.62676,,0,40,40,60,1,cmp_building_031_person_017,S4_building_031_person_017.jpg,1,person771.png,person771.png,person1039.png,person34.png,person512.png,person513.png,person58.png,person596.png,person842.png,blank.png,0,4,8,8,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,2.04558,,0,41,41,71,1,cmp_building_019_cat_006,S4_building_019_cat_006.jpg,1,cat997.png,cat997.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,3.329315,,0,42,42,75,1,cmp_jungle_011_bird_011,S4_jungle_011_bird_011.jpg,0,blank.png,blank.png,bird1369.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,0.980095,,0,43,43,97,1,cmp_shelves_031_book_004,S8_shelves_031_book_004.jpg,1,book1164.png,book1164.png,book692.png,book935.png,book499.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,1.246695,,0,44,44,68,1,cmp_building_010_cat_002,S4_building_010_cat_002.jpg,1,cat105.png,cat105.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.63066,,0,45,45,41,1,cmp_africansavanna_003_wildanimals_003,S4_africansavanna_003_wildanimals_003.jpg,0,blank.png,blank.png,elephant449.png,giraffe169.png,zebra311.png,giraffe738.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,5.28085,,0,46,46,99,1,cmp_mountain_025_cow_005,S8_mountain_025_cow_005.jpg,1,cow396.png,cow396.png,cow241.png,cow340.png,cow343.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.994305,,0,47,47,46,1,cmp_jungle_001_bird_001.jpg,S4_jungle_001_bird_001.jpg,1,stm_jungle_001_bird_001_007.png,stm_jungle_001_bird_001_007.png,stm_jungle_001_bird_001_010.png,stm_jungle_001_bird_001_015.png,stm_jungle_001_bird_001_005.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,1.03392,,0,48,48,66,1,cmp_shelves_052_toys_011,S4_shelves_052_toys_011.jpg,1,bus112.png,bus112.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.310505,,0,49,49,13,1,cmp_shelves_046_toys_005,S1_shelves_046_toys_005.jpg,0,blank.png,blank.png,bus321.png,airplane351.png,airplane381.png,bus323.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,1.22995,,0,50,50,7,1,cmp_shelves_028_book_001,S1_shelves_028_book_001.jpg,1,book624.png,book624.png,book349.png,book368.png,book392.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.530625,,0,51,51,93,1,cmp_building_025_person_011,S4_building_025_person_011.jpg,0,blank.png,blank.png,person1266.png,person1352.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,0.959985,,0,52,52,80,1,cmp_shelves_029_book_002,S4_shelves_029_book_002.jpg,1,book874.png,book874.png,book1249.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.28611,,0,53,53,79,1,cmp_shelves_048_toys_007,S4_shelves_048_toys_007.jpg,0,blank.png,blank.png,airplane180.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.46387,,0,54,54,87,1,cmp_mountain_026_horse_001,S4_mountain_026_horse_001.jpg,1,horse815.png,horse815.png,horse1010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,0.92447,,0,55,55,67,1,cmp_field_008_farmanimals_008,S4_field_008_farmanimals_008.jpg,1,sheep913.png,sheep913.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.831365,,0,56,56,25,1,cmp_mountain_004_sheep_001,S2_mountain_004_sheep_001.jpg,0,blank.png,blank.png,sheep662.png,sheep796.png,sheep858.png,sheep875.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,4.363915,,0,57,57,44,1,cmp_shelves_001_pottedplant001,S4_shelves_001_pottedplant_001.jpg,1,stm_shelves_001_pottedplant_001_002.png,stm_shelves_001_pottedplant_001_002.png,stm_shelves_001_pottedplant_001_009.png,stm_shelves_001_pottedplant_001_014.png,stm_shelves_001_pottedplant_001_016.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,0,2.0143,,0,58,58,30,1,cmp_mountain_010_sheep_002,S2_mountain_010_sheep_002.jpg,0,blank.png,blank.png,sheep1280.png,sheep1344.png,sheep1652.png,sheep1275.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.86595,,0,59,59,74,1,cmp_shelves_033_book_006,S4_shelves_033_book_006.jpg,0,blank.png,blank.png,book119.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,1.710295,,0,60,60,81,1,cmp_shelves_053_toys_012,S4_shelves_053_toys_012.jpg,1,motorcycle509.png,motorcycle509.png,airplane136.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.860955,,0,61,61,37,1,cmp_shelves_037_book_010,S4_shelves_037_book_010.jpg,0,blank.png,blank.png,book817.png,book1001.png,book344.png,book319.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,m,1,1.41291,,0,62,62,6,1,cmp_building_043_dog_011,S1_building_043_dog_011.jpg,1,dog1389.png,dog1389.png,dog1385.png,dog1267.png,dog1402.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,2.876305,,0,63,63,61,1,cmp_building_042_dog_010,S4_building_042_dog_010.jpg,1,dog495.png,dog495.png,dog1126.png,dog1176.png,dog508.png,dog518.png,dog780.png,dog872.png,dog948.png,blank.png,0,4,8,8,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.679195,,0,64,64,36,1,cmp_field_001_farmanimals_007,S4_field_001_farmanimals_007.jpg,0,blank.png,blank.png,cow375.png,cow361.png,horse620.png,sheep317.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,2.56728,,0,65,65,76,1,cmp_shelves_042_toys_001,S4_shelves_042_toys_001.jpg,0,blank.png,blank.png,bus30.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,1.32664,,0,66,66,78,1,cmp_building_011_cat_003,S4_building_011_cat_003.jpg,0,blank.png,blank.png,cat167.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,1.129855,,0,67,67,4,1,cmp_building_050_bird_006,S1_building_050_bird_006.jpg,1,bird709.png,bird709.png,bird680.png,bird1112.png,bird455.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,1,3.593575,,0,68,68,49,1,cmp_mountain_021_sheep_009,S4_mountain_021_sheep_009.jpg,0,blank.png,blank.png,sheep760.png,sheep655.png,sheep710.png,sheep654.png,sheep618.png,sheep761.png,sheep719.png,sheep739.png,1,4,8,8,7,v,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,3.12776,,0,69,69,101,1,cmp_building_051_bird_007,S8_building_051_bird_007.jpg,1,bird596.png,bird596.png,bird663.png,bird540.png,bird661.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
,,,v,0,3.326775,,0,70,70,19,1,cmp_building_004_sheep_001,S2_building_004_sheep_001.jpg,1,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_014.png,stm_building_004_sheep_001_015.png,stm_building_004_sheep_001_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,000101,002,41,M,MI,2020-03-31_08h24.17.749,vismem_search_builder_pavlovia,2020.1.2,Linux x86_64,60
