random_ID,key_resp_6.keys,key_resp_6.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,session,age,gender,experimenter,date,expName,psychopyVersion,OS,frameRate
,,,m,0,1.22384,,0,30,30,40,1,cmp_mountain_003_cow_001,S4_mountain_003_cow_001.jpg,0,blank.png,blank.png,cow77.png,cow241.png,cow192.png,cow256.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.809055,,0,31,31,34,1,cmp_building_001_dog_001,S4_building_001_dog_001.jpg,1,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_006.png,stm_builging_001_dog_001_012.png,stm_builging_001_dog_001_015.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,0.729055,,0,32,32,70,1,cmp_shelves_049_toys_008,S4_shelves_049_toys_008.jpg,1,truck627.png,truck627.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,0.77172,,0,33,33,77,1,cmp_shelves_043_toys_002,S4_shelves_043_toys_002.jpg,0,blank.png,blank.png,car138.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,0.9477,,0,34,34,55,1,cmp_shelves_050_toys_009,S4_shelves_050_toys_009.jpg,0,blank.png,blank.png,airplane359.png,bus23.png,bus17.png,airplane364.png,airplane413.png,motorcycle306.png,airplane379.png,motorcycle660.png,0,4,8,8,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,0,1.34225,,0,35,35,6,1,cmp_building_043_dog_011,S1_building_043_dog_011.jpg,1,dog1389.png,dog1389.png,dog1385.png,dog1267.png,dog1402.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.853185,,0,36,36,58,1,cmp_jungle_007_bird_007,S4_jungle_007_bird_007.jpg,1,bird207.png,bird207.png,bird195.png,bird232.png,bird242.png,bird246.png,bird278.png,bird294.png,bird310.png,blank.png,1,4,8,8,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,1.83356,,0,37,37,104,1,cmp_shelves_040_book_013,S8_shelves_040_book_013.jpg,0,blank.png,blank.png,book477.png,book786.png,book915.png,book921.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,0,1.326055,,0,38,38,82,1,cmp_building_049_bird_005,S4_building_049_bird_005.jpg,1,bird1082.png,bird1082.png,bird1040.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,1.361025,,0,39,39,39,1,cmp_mountain_017_sheep_005,S4_mountain_017_sheep_005.jpg,0,blank.png,blank.png,sheep1498.png,sheep1552.png,sheep1422.png,sheep1597.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,0.9366,,0,40,40,26,1,cmp_mountain_011_bear_003,S2_mountain_011_bear_003.jpg,1,bear46.png,bear46.png,bear145.png,bear70.png,bear215.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,0.88279,,0,41,41,96,1,cmp_building_005_person_002,S8_building_005_person_002.jpg,1,person546.png,person546.png,person248.png,person303.png,person367.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,0.83894,,0,42,42,43,1,cmp_mountain_020_sheep_008,S4_mountain_020_sheep_008.jpg,0,blank.png,blank.png,sheep474.png,sheep356.png,sheep455.png,sheep483.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,0,1.13603,,0,43,43,5,1,cmp_building_033_cat_012,S1_building_033_cat_012.jpg,1,cat1997.png,cat1997.png,cat1953.png,cat1921.png,cat1927.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,1.189945,,0,44,44,107,1,cmp_shelves_020_remote_004,S8_shelves_020_remote_004.jpg,0,blank.png,blank.png,remote258.png,remote260.png,remote361.png,remote269.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,0.42267,,0,45,45,109,1,cmp_building_023_cat_010,S8_building_023_cat_010.jpg,0,blank.png,blank.png,cat1497.png,cat1551.png,cat1592.png,cat1671.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,0.785315,,0,46,46,54,1,cmp_shelves_036_book_009,S4_shelves_036_book_009.jpg,0,blank.png,blank.png,book670.png,book778.png,book672.png,book674.png,book694.png,book660.png,book656.png,book688.png,0,4,8,8,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,0.999355,,0,47,47,74,1,cmp_shelves_033_book_006,S4_shelves_033_book_006.jpg,0,blank.png,blank.png,book119.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,0.899645,,0,48,48,105,1,cmp_shelves_021_remote_005,S8_shelves_021_remote_005.jpg,0,blank.png,blank.png,remote353.png,remote357.png,remote358.png,remote373.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,0,0.77597,,0,49,49,32,1,cmp_shelves_032_book_005,S4_shelves_032_book_005.jpg,1,book466.png,book466.png,book22.png,book23.png,book513.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,0.74886,,0,50,50,80,1,cmp_shelves_029_book_002,S4_shelves_029_book_002.jpg,1,book874.png,book874.png,book1249.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,0,1.59078,,0,51,51,57,1,cmp_shelves_018_remote_002,S4_shelves_018_remote_002.jpg,1,remote63.png,remote63.png,remote23.png,remote38.png,remote48.png,remote65.png,remote71.png,remote82.png,remote19.png,blank.png,1,4,8,8,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,3.62162,,0,52,52,88,1,cmp_building_014_person_007,S4_building_014_person_007.jpg,0,blank.png,blank.png,person120.png,person198.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,0.789105,,0,53,53,69,1,cmp_sky_003_kite_003,S4_sky_003_kite_003.jpg,1,kite624.png,kite624.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,0.575985,,0,54,54,45,1,cmp_africansavanna_001_wildanimals_001,S4_africansavanna_001_wildanimals_001.jpg,1,bear384.png,bear384.png,elephant316.png,giraffe5.png,zebra221.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,6.02382,,0,55,55,28,1,cmp_field_002_farmanimals_002,S2_field_002_farmanimals_002.jpg,0,blank.png,blank.png,cow120.png,cow65.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,0.719415,,0,56,56,12,1,cmp_mountain_022_sheep_010,S1_mountain_022_sheep_010.jpg,0,blank.png,blank.png,sheep920.png,sheep1036.png,sheep1087.png,sheep909.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,0.7427,,0,57,57,111,1,cmp_shelves_009_teddybear_002,S8_shelves_009_teddybear_002.jpg,0,blank.png,blank.png,teddy bear107.png,teddy bear123.png,teddy bear226.png,teddy bear241.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,0.70268,,0,58,58,68,1,cmp_building_010_cat_002,S4_building_010_cat_002.jpg,1,cat105.png,cat105.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,0.590985,,0,59,59,67,1,cmp_field_008_farmanimals_008,S4_field_008_farmanimals_008.jpg,1,sheep913.png,sheep913.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,0,1.28826,,0,60,60,83,1,cmp_field_006_farmanimals_006,S4_field_006_farmanimals_006.jpg,1,sheep386.png,sheep386.png,cow128.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,2.29372,,0,61,61,72,1,cmp_building_006_person_003,S4_building_006_person_003.jpg,0,blank.png,blank.png,person311.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,3.16796,,0,62,62,73,1,cmp_jungle_009_bird_009,S4_jungle_009_bird_009.jpg,0,blank.png,blank.png,bird435.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,2.83178,,0,63,63,110,1,cmp_mountain_016_sheep_004,S8_mountain_016_sheep_004.jpg,0,blank.png,blank.png,sheep1420.png,sheep1560.png,sheep1768.png,sheep1774.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,0.805725,,0,64,64,31,1,cmp_mountain_024_cow_004,S2_mountain_024_cow_004.jpg,0,blank.png,blank.png,cow289.png,cow337.png,cow306.png,cow452.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,3.06389,,0,65,65,9,1,cmp_building_026_person_012,S1_building_026_person_012.jpg,0,blank.png,blank.png,person150.png,person390.png,person137.png,person140.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,0,3.000675,,0,66,66,46,1,cmp_jungle_001_bird_001.jpg,S4_jungle_001_bird_001.jpg,1,stm_jungle_001_bird_001_007.png,stm_jungle_001_bird_001_007.png,stm_jungle_001_bird_001_010.png,stm_jungle_001_bird_001_015.png,stm_jungle_001_bird_001_005.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,2.080705,,0,67,67,38,1,cmp_building_047_bird_003,S4_building_047_bird_003.jpg,0,bird370.png,blank.png,bird417.png,bird489.png,bird389.png,bird358.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,0.93317,,0,68,68,51,1,cmp_shelves_023_teddybear_004,S4_shelves_023_teddybear_004.jpg,0,blank.png,blank.png,teddy bear487.png,teddy bear517.png,teddy bear521.png,teddy bear555.png,teddy bear637.png,teddy bear762.png,teddy bear725.png,teddy bear755.png,1,4,8,8,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,1.28375,,0,69,69,15,1,cmp_mountain_019_sheep_007,S1_mountain_019_sheep_007.jpg,0,blank.png,blank.png,sheep46.png,sheep53.png,sheep128.png,sheep20.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,1.73282,,0,70,70,13,1,cmp_shelves_046_toys_005,S1_shelves_046_toys_005.jpg,0,blank.png,blank.png,bus321.png,airplane351.png,airplane381.png,bus323.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.959695,,0,71,71,65,1,cmp_sky_004_kite_004,S4_sky_004_kite_004.jpg,1,kite630.png,kite630.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,888925,001,22,Female,DC,2020-04-06_11h29.42.929,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
