random_ID,key_resp_6.keys,key_resp_6.rt,key_resp.keys,key_resp.corr,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,session,age,gender,experimenter,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
,,,v,0,,0,26,26,57,1,cmp_shelves_018_remote_002,S4_shelves_018_remote_002.jpg,1,remote63.png,remote63.png,remote23.png,remote38.png,remote48.png,remote65.png,remote71.png,remote82.png,remote19.png,blank.png,1,4,8,8,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,5.585
,,,m,1,,0,27,27,80,1,cmp_shelves_029_book_002,S4_shelves_029_book_002.jpg,1,book874.png,book874.png,book1249.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.461
,,,m,0,,0,28,28,52,1,cmp_building_022_cat_009,S4_building_022_cat_009.jpg,0,blank.png,blank.png,cat1624.png,cat1707.png,cat1761.png,cat1792.png,cat1636.png,cat1650.png,cat1793.png,cat1757.png,0,4,8,8,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,4.803
,,,v,0,,0,29,29,84,1,cmp_building_039_dog_007,S4_building_039_dog_007.jpg,1,dog519.png,dog519.png,dog592.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.129
,,,m,1,,0,30,30,24,1,cmp_mountain_006_bear_002,S2_mountain_006_bear_002.jpg,1,bear688.png,bear688.png,bear4.png,bear71.png,bear72.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,4.653
,,,m,0,,0,31,31,38,1,cmp_building_047_bird_003,S4_building_047_bird_003.jpg,0,bird370.png,blank.png,bird417.png,bird489.png,bird389.png,bird358.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,4.169
,,,m,0,,0,32,32,48,1,cmp_shelves_030_book_003,S4_shelves_030_book_003.jpg,0,blank.png,blank.png,book106.png,book150.png,book237.png,book549.png,book9.png,book417.png,book51.png,book396.png,1,4,8,8,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,5.25
,,,m,0,,0,33,33,30,1,cmp_mountain_010_sheep_002,S2_mountain_010_sheep_002.jpg,0,blank.png,blank.png,sheep1280.png,sheep1344.png,sheep1652.png,sheep1275.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.769
,,,m,1,,0,34,34,3,1,cmp_building_044_dog_012,S1_building_044_dog_012.jpg,1,dog1544.png,dog1544.png,dog1543.png,dog1592.png,dog1560.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.931
,,,m,1,,0,35,35,98,1,cmp_building_035_dog_003,S8_building_035_dog_003.jpg,1,dog587.png,dog587.png,dog455.png,dog499.png,dog557.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.927
,,,m,1,,0,36,36,44,1,cmp_shelves_001_pottedplant001,S4_shelves_001_pottedplant_001.jpg,1,stm_shelves_001_pottedplant_001_002.png,stm_shelves_001_pottedplant_001_002.png,stm_shelves_001_pottedplant_001_009.png,stm_shelves_001_pottedplant_001_014.png,stm_shelves_001_pottedplant_001_016.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.361
,,,m,1,,0,37,37,35,1,cmp_building_021_cat_008,S4_building_021_cat_008.jpg,1,cat1953.png,cat1953.png,cat1966.png,cat1835.png,cat1921.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.941
,,,m,1,,0,38,38,63,1,cmp_building_041_dog_009,S4_building_041_dog_009.jpg,1,dog583.png,dog583.png,dog301.png,dog446.png,dog447.png,dog461.png,dog475.png,dog541.png,dog562.png,blank.png,0,4,8,8,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,5.887
,,,v,0,,0,39,39,87,1,cmp_mountain_026_horse_001,S4_mountain_026_horse_001.jpg,1,horse815.png,horse815.png,horse1010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.263
,,,m,1,,0,40,40,32,1,cmp_shelves_032_book_005,S4_shelves_032_book_005.jpg,1,book466.png,book466.png,book22.png,book23.png,book513.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,4.326
,,,v,1,,0,41,41,25,1,cmp_mountain_004_sheep_001,S2_mountain_004_sheep_001.jpg,0,blank.png,blank.png,sheep662.png,sheep796.png,sheep858.png,sheep875.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.305
,,,v,1,,0,42,42,107,1,cmp_shelves_020_remote_004,S8_shelves_020_remote_004.jpg,0,blank.png,blank.png,remote258.png,remote260.png,remote361.png,remote269.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,6.887
,,,v,1,,0,43,43,9,1,cmp_building_026_person_012,S1_building_026_person_012.jpg,0,blank.png,blank.png,person150.png,person390.png,person137.png,person140.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,5.384
,,,m,1,,0,44,44,27,1,cmp_shelves_008_fruitvegetal_001,S2_shelves_008_fruitvegetal_001.jpg,1,carrot46.png,carrot46.png,broccoli85.png,apple473.png,orange138.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,4.054
,,,m,1,,0,45,45,61,1,cmp_building_042_dog_010,S4_building_042_dog_010.jpg,1,dog495.png,dog495.png,dog1126.png,dog1176.png,dog508.png,dog518.png,dog780.png,dog872.png,dog948.png,blank.png,0,4,8,8,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.656
,,,m,1,,0,46,46,19,1,cmp_building_004_sheep_001,S2_building_004_sheep_001.jpg,1,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_014.png,stm_building_004_sheep_001_015.png,stm_building_004_sheep_001_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.346
,,,v,1,,0,47,47,15,1,cmp_mountain_019_sheep_007,S1_mountain_019_sheep_007.jpg,0,blank.png,blank.png,sheep46.png,sheep53.png,sheep128.png,sheep20.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.842
,,,m,1,,0,48,48,69,1,cmp_sky_003_kite_003,S4_sky_003_kite_003.jpg,1,kite624.png,kite624.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.632
,,,m,1,,0,49,49,86,1,cmp_shelves_051_toys_010,S4_shelves_051_toys_010.jpg,1,truck262.png,truck262.png,truck167.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.689
,,,v,1,,0,50,50,39,1,cmp_mountain_017_sheep_005,S4_mountain_017_sheep_005.jpg,0,blank.png,blank.png,sheep1498.png,sheep1552.png,sheep1422.png,sheep1597.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,6.322
,,,m,1,,0,51,51,67,1,cmp_field_008_farmanimals_008,S4_field_008_farmanimals_008.jpg,1,sheep913.png,sheep913.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.558
,,,m,1,,0,52,52,45,1,cmp_africansavanna_001_wildanimals_001,S4_africansavanna_001_wildanimals_001.jpg,1,bear384.png,bear384.png,elephant316.png,giraffe5.png,zebra221.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,6.494
,,,m,1,,0,53,53,1,1,cmp_building_028_person_014,S1_building_028_person_014.jpg,1,person1293.png,person1293.png,person1501.png,person1447.png,person1485.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,6.447
,,,v,1,,0,54,54,77,1,cmp_shelves_043_toys_002,S4_shelves_043_toys_002.jpg,0,blank.png,blank.png,car138.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.865
,,,v,1,,0,55,55,90,1,cmp_building_032_cat_011,S4_building_032_cat_011.jpg,0,blank.png,blank.png,cat206.png,cat219.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.798
,,,v,0,,0,56,56,101,1,cmp_building_051_bird_007,S8_building_051_bird_007.jpg,1,bird596.png,bird596.png,bird663.png,bird540.png,bird661.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,5.336
,,,v,0,,0,57,57,103,1,cmp_shelves_014_bottle_003,S8_shelves_014_bottle_003.jpg,1,bottle244.png,bottle244.png,bottle465.png,bottle409.png,bottle197.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,4.236
,,,m,1,,0,58,58,70,1,cmp_shelves_049_toys_008,S4_shelves_049_toys_008.jpg,1,truck627.png,truck627.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.778
,,,m,1,,0,59,59,26,1,cmp_mountain_011_bear_003,S2_mountain_011_bear_003.jpg,1,bear46.png,bear46.png,bear145.png,bear70.png,bear215.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.572
,,,m,1,,0,60,60,17,1,cmp_jungle_003_bird_003,S2_jungle_003_bird_003.jpg,1,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_009.png,stm_jugle_003_birds_003_011.png,stm_jugle_003_birds_003_013.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.05
,,,v,1,,0,61,61,94,1,cmp_mountain_014_bird_002,S4_mountain_014_bird_002.jpg,0,blank.png,blank.png,bird27.png,bird456.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.104
,,,v,1,,0,62,62,78,1,cmp_building_011_cat_003,S4_building_011_cat_003.jpg,0,blank.png,blank.png,cat167.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.611
,,,m,1,,0,63,63,33,1,cmp_shelves_039_book_012,S4_shelves_039_book_012.jpg,1,book1310.png,book1310.png,book1064.png,book1213.png,book172.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,5.793
,,,m,1,,0,64,64,97,1,cmp_shelves_031_book_004,S8_shelves_031_book_004.jpg,1,book1164.png,book1164.png,book692.png,book935.png,book499.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.567
,,,v,1,,0,65,65,10,1,cmp_building_020_cat_007,S1_building_020_cat_007.jpg,0,blank.png,blank.png,cat1553.png,cat1557.png,cat1569.png,cat1630.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.636
,,,v,1,,0,66,66,93,1,cmp_building_025_person_011,S4_building_025_person_011.jpg,0,blank.png,blank.png,person1266.png,person1352.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,3.434
,,,m,1,,0,67,67,85,1,cmp_building_030_person_016,S4_building_030_person_016.jpg,1,person1923.png,person1923.png,person1925.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.876
,,,m,1,,0,68,68,66,1,cmp_shelves_052_toys_011,S4_shelves_052_toys_011.jpg,1,bus112.png,bus112.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,1.457
,,,v,0,,0,69,69,47,1,cmp_field_001_farmanimals_001,S4_field_001_farmanimals_001.jpg,1,horse34.png,horse34.png,horse90.png,sheep288.png,cow143.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,5.257
,,,m,1,,0,70,70,71,1,cmp_building_019_cat_006,S4_building_019_cat_006.jpg,1,cat997.png,cat997.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,610044,001,22,Female ,AH,2020-04-02_16h06.53.520,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60,2.546
