FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,random_ID,consent_1.started,consent_1.stopped,text_3.started,text_3.stopped,consent.started,consent.stopped,text_4.started,text_4.stopped,consent_2.started,consent_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,inst_text.started,inst_text.stopped,fixation_target.started,fixation_target.stopped,corrAns_reminder_text.started,corrAns_reminder_text.stopped,memory_2.started,memory_2.stopped,memory.started,memory.stopped,target.started,target.stopped,dist1.started,dist1.stopped,dist2.started,dist2.stopped,dist3.started,dist3.stopped,dist4.started,dist4.stopped,dist5.started,dist5.stopped,dist6.started,dist6.stopped,dist7.started,dist7.stopped,dist8.started,dist8.stopped,fixation_target_2.started,fixation_target_2.stopped,corrAns_reminder_text_2.started,corrAns_reminder_text_2.stopped,search_txt_2.started,search_txt_2.stopped,search_txt.started,search_txt.stopped,search_img.started,search_img.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,participant,session,age,gender,experimenter,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,8122,203.68142891100433,None,203.68142891100433,None,204.60217790299794,None,204.60217790299794,None,205.3655213710008,None,y,1.840023637007107,205.3655213710008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000,001,99,,MI,2020_Jul_17_1139,vismem_search_builder_code,2020.1.2,60.21143486079916,
cmp_building_018_cat_005,S1_building_018_cat_005.jpg,1,cat1440.png,cat1440.png,cat1534.png,cat1396.png,cat1452.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,0,0,0,2,,,,,,,,,,,,,,,,205.3655213710008,None,207.2314217660023,None,210.11452666399418,None,210.11452666399418,None,210.11452666399418,None,210.6153635899973,None,210.6153635899973,None,210.6153635899973,None,210.6153635899973,None,210.6153635899973,None,210.6153635899973,None,210.6153635899973,None,210.6153635899973,None,210.6153635899973,None,210.6153635899973,None,214.61849341799098,None,214.61849341799098,None,214.61849341799098,None,215.21649332999368,None,215.21649332999368,None,m,1,0.45301085800747387,215.21649332999368,None,215.70166357570125,None,None,215.70166357570125,None,00000,001,99,,MI,2020_Jul_17_1139,vismem_search_builder_code,2020.1.2,60.21143486079916,
cmp_building_028_person_014,S1_building_028_person_014.jpg,1,person1293.png,person1293.png,person1501.png,person1447.png,person1485.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,0,1,1,1,,,,,,,,,,,,,,,,,,,,215.7166562630009,None,215.7166562630009,None,215.7166562630009,None,216.23192568399827,None,216.23192568399827,None,216.23192568399827,None,216.23192568399827,None,216.23192568399827,None,216.23192568399827,None,216.23192568399827,None,216.23192568399827,None,216.23192568399827,None,216.23192568399827,None,220.23641974299971,None,220.23641974299971,None,220.23641974299971,None,220.83286617799604,None,220.83286617799604,None,m,1,0.09262629800650757,220.83286617799604,None,220.95119849669427,None,None,220.95119849669427,None,00000,001,99,,MI,2020_Jul_17_1139,vismem_search_builder_code,2020.1.2,60.21143486079916,
cmp_building_044_dog_012,S1_building_044_dog_012.jpg,1,dog1544.png,dog1544.png,dog1543.png,dog1592.png,dog1560.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,0,2,2,3,,,,,,,,,,,,,,,,,,,,220.95250308899267,None,220.95250308899267,None,220.95250308899267,None,221.4649684449978,None,221.4649684449978,None,221.4649684449978,None,221.4649684449978,None,221.4649684449978,None,221.4649684449978,None,221.4649684449978,None,221.4649684449978,None,221.4649684449978,None,221.4649684449978,None,225.4658559029922,None,225.4658559029922,None,225.4658559029922,None,226.05288535899308,None,226.05288535899308,None,m,1,0.20861273400078062,226.05288535899308,None,226.28623701470352,None,None,226.28623701470352,None,00000,001,99,,MI,2020_Jul_17_1139,vismem_search_builder_code,2020.1.2,60.21143486079916,
cmp_shelves_044_toys_003,S1_shelves_044_toys_003.jpg,1,motorcycle341.png,motorcycle341.png,truck96.png,truck83.png,airplane19.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,0,3,3,0,,,,,,,,,,,,,,,,,,,,226.28539569600252,None,226.28539569600252,None,226.28539569600252,None,226.8146699939971,None,226.8146699939971,None,226.8146699939971,None,226.8146699939971,None,226.8146699939971,None,226.8146699939971,None,226.8146699939971,None,226.8146699939971,None,226.8146699939971,None,226.8146699939971,None,230.8202014749986,None,230.8202014749986,None,230.8202014749986,None,231.40427879999334,None,231.40427879999334,None,m,1,0.5532655400020303,231.40427879999334,None,231.98853127370094,None,None,231.98853127370094,None,00000,001,99,,MI,2020_Jul_17_1139,vismem_search_builder_code,2020.1.2,60.21143486079916,
