random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp_end.keys,key_resp_end.rt
,,,,,m,1,1.54631,,0,60,60,60,1,cmp_building_031_person_017,S4_building_031_person_017.jpg,1,person771.png,person771.png,person1039.png,person34.png,person512.png,person513.png,person58.png,person596.png,person842.png,blank.png,0,4,8,8,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.97551,,0,61,61,29,1,cmp_mountain_005_farmanimals_001,S2_mountain_005_farmanimals_001.jpg,1,sheep564.png,sheep564.png,cow367.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.24838,,0,62,62,14,1,cmp_shelves_035_book_008,S1_shelves_035_book_008.jpg,0,blank.png,blank.png,book271.png,book113.png,book484.png,book429.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,2.86381,,0,63,63,82,1,cmp_building_049_bird_005,S4_building_049_bird_005.jpg,1,bird1082.png,bird1082.png,bird1040.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.639945,,0,64,64,28,1,cmp_field_002_farmanimals_002,S2_field_002_farmanimals_002.jpg,0,blank.png,blank.png,cow120.png,cow65.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.707795,,0,65,65,2,1,cmp_building_018_cat_005,S1_building_018_cat_005.jpg,1,cat1440.png,cat1440.png,cat1534.png,cat1396.png,cat1452.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.72852,,0,66,66,69,1,cmp_sky_003_kite_003,S4_sky_003_kite_003.jpg,1,kite624.png,kite624.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.691505,,0,67,67,94,1,cmp_mountain_014_bird_002,S4_mountain_014_bird_002.jpg,0,blank.png,blank.png,bird27.png,bird456.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.08648,,0,68,68,0,1,cmp_shelves_044_toys_003,S1_shelves_044_toys_003.jpg,1,motorcycle341.png,motorcycle341.png,truck96.png,truck83.png,airplane19.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.46924,,0,69,69,18,1,cmp_building_052_bird_008,S2_building_052_bird_008.jpg,1,bird936.png,bird936.png,bird927.png,bird935.png,bird938.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,00000,20,2021-02-15_14h23.44.377,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
