random_ID,key_resp_6.keys,key_resp_6.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,session,age,gender,experimenter,date,expName,psychopyVersion,OS,frameRate
,,,v,0,1.61392,,0,11,11,18,1,cmp_building_052_bird_008,S2_building_052_bird_008.jpg,1,bird936.png,bird936.png,bird927.png,bird935.png,bird938.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,1.90814,,0,12,12,10,1,cmp_building_020_cat_007,S1_building_020_cat_007.jpg,0,blank.png,blank.png,cat1553.png,cat1557.png,cat1569.png,cat1630.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.57131,,0,13,13,86,1,cmp_shelves_051_toys_010,S4_shelves_051_toys_010.jpg,1,truck262.png,truck262.png,truck167.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,1.3959,,0,14,14,20,1,cmp_jungle_004_bird_004,S2_jungle_004_bird_004.jpg,0,blank.png,blank.png,bird224.png,bird133.png,bird244.png,bird131.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,1.20385,,0,15,15,78,1,cmp_building_011_cat_003,S4_building_011_cat_003.jpg,0,blank.png,blank.png,cat167.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,1.03967,,0,16,16,76,1,cmp_shelves_042_toys_001,S4_shelves_042_toys_001.jpg,0,blank.png,blank.png,bus30.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.859515,,0,17,17,3,1,cmp_building_044_dog_012,S1_building_044_dog_012.jpg,1,dog1544.png,dog1544.png,dog1543.png,dog1592.png,dog1560.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.88484,,0,18,18,19,1,cmp_building_004_sheep_001,S2_building_004_sheep_001.jpg,1,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_014.png,stm_building_004_sheep_001_015.png,stm_building_004_sheep_001_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,0.93652,,0,19,19,77,1,cmp_shelves_043_toys_002,S4_shelves_043_toys_002.jpg,0,blank.png,blank.png,car138.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,2.29864,,0,20,20,62,1,cmp_shelves_047_toys_006,S4_shelves_047_toys_006.jpg,1,bus328.png,bus328.png,bus558.png,car108.png,car112.png,car82.png,motorcycle779.png,airplane17.png,airplane4.png,blank.png,0,4,8,8,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,1.9726,,0,21,21,102,1,cmp_building_003_person_001,S8_building_003_person_001.jpg,1,stm_building_003_person_001_005.png,stm_building_003_person_001_005.png,stm_building_003_person_001_013.png,stm_building_003_person_001_020.png,stm_building_003_person_001_014.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,1.92589,,0,22,22,93,1,cmp_building_025_person_011,S4_building_025_person_011.jpg,0,blank.png,blank.png,person1266.png,person1352.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,2.003665,,0,23,23,23,1,cmp_mountain_009_horse _001,S2_mountain_009_horse _001.jpg,0,blank.png,blank.png,horse1643.png,horse1105.png,horse1725.png,horse1447.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,0,4.932035,,0,24,24,46,1,cmp_jungle_001_bird_001.jpg,S4_jungle_001_bird_001.jpg,1,stm_jungle_001_bird_001_007.png,stm_jungle_001_bird_001_007.png,stm_jungle_001_bird_001_010.png,stm_jungle_001_bird_001_015.png,stm_jungle_001_bird_001_005.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.931395,,0,25,25,61,1,cmp_building_042_dog_010,S4_building_042_dog_010.jpg,1,dog495.png,dog495.png,dog1126.png,dog1176.png,dog508.png,dog518.png,dog780.png,dog872.png,dog948.png,blank.png,0,4,8,8,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,1.4694,,0,26,26,47,1,cmp_field_001_farmanimals_001,S4_field_001_farmanimals_001.jpg,1,horse34.png,horse34.png,horse90.png,sheep288.png,cow143.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,0,0.74838,,0,27,27,105,1,cmp_shelves_021_remote_005,S8_shelves_021_remote_005.jpg,0,blank.png,blank.png,remote353.png,remote357.png,remote358.png,remote373.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,0,0.78562,,0,28,28,51,1,cmp_shelves_023_teddybear_004,S4_shelves_023_teddybear_004.jpg,0,blank.png,blank.png,teddy bear487.png,teddy bear517.png,teddy bear521.png,teddy bear555.png,teddy bear637.png,teddy bear762.png,teddy bear725.png,teddy bear755.png,1,4,8,8,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,0.823155,,0,29,29,8,1,cmp_shelves_026_vase_002,S1_shelves_026_vase_002.jpg,0,blank.png,blank.png,vase179.png,vase975.png,vase1032.png,vase556.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,1.69403,,0,30,30,91,1,cmp_building_017_cat_004,S4_building_017_cat_004.jpg,0,blank.png,blank.png,cat800.png,cat830.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,0,3.454375,,0,31,31,110,1,cmp_mountain_016_sheep_004,S8_mountain_016_sheep_004.jpg,0,blank.png,blank.png,sheep1420.png,sheep1560.png,sheep1768.png,sheep1774.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.68079,,0,32,32,66,1,cmp_shelves_052_toys_011,S4_shelves_052_toys_011.jpg,1,bus112.png,bus112.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,0,1.31505,,0,33,33,81,1,cmp_shelves_053_toys_012,S4_shelves_053_toys_012.jpg,1,motorcycle509.png,motorcycle509.png,airplane136.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,0,2.275495,,0,34,34,2,1,cmp_building_018_cat_005,S1_building_018_cat_005.jpg,1,cat1440.png,cat1440.png,cat1534.png,cat1396.png,cat1452.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,1.464935,,0,35,35,57,1,cmp_shelves_018_remote_002,S4_shelves_018_remote_002.jpg,1,remote63.png,remote63.png,remote23.png,remote38.png,remote48.png,remote65.png,remote71.png,remote82.png,remote19.png,blank.png,1,4,8,8,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,1.27497,,0,36,36,25,1,cmp_mountain_004_sheep_001,S2_mountain_004_sheep_001.jpg,0,blank.png,blank.png,sheep662.png,sheep796.png,sheep858.png,sheep875.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,0,1.577605,,0,37,37,36,1,cmp_field_001_farmanimals_007,S4_field_001_farmanimals_007.jpg,0,blank.png,blank.png,cow375.png,cow361.png,horse620.png,sheep317.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.96425,,0,38,38,85,1,cmp_building_030_person_016,S4_building_030_person_016.jpg,1,person1923.png,person1923.png,person1925.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,1.050965,,0,39,39,14,1,cmp_shelves_035_book_008,S1_shelves_035_book_008.jpg,0,blank.png,blank.png,book271.png,book113.png,book484.png,book429.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,2.61003,,0,40,40,35,1,cmp_building_021_cat_008,S4_building_021_cat_008.jpg,1,cat1953.png,cat1953.png,cat1966.png,cat1835.png,cat1921.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,2.284765,,0,41,41,59,1,cmp_field_004_farmanimals_004,S4_field_004_farmanimals_004.jpg,1,horse205.png,horse205.png,horse7.png,sheep103.png,sheep106.png,cow69.png,cow232.png,cow15.png,sheep3.png,blank.png,1,4,8,8,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.791285,,0,42,42,0,1,cmp_shelves_044_toys_003,S1_shelves_044_toys_003.jpg,1,motorcycle341.png,motorcycle341.png,truck96.png,truck83.png,airplane19.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.77111,,0,43,43,80,1,cmp_shelves_029_book_002,S4_shelves_029_book_002.jpg,1,book874.png,book874.png,book1249.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.72122,,0,44,44,64,1,cmp_stadium_001_person_001,S4_stadium_001_person_001.jpg,1,stadium_001_person_010.png,stadium_001_person_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,0,1.984205,,0,45,45,98,1,cmp_building_035_dog_003,S8_building_035_dog_003.jpg,1,dog587.png,dog587.png,dog455.png,dog499.png,dog557.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,2.155865,,0,46,46,72,1,cmp_building_006_person_003,S4_building_006_person_003.jpg,0,blank.png,blank.png,person311.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,2.16227,,0,47,47,94,1,cmp_mountain_014_bird_002,S4_mountain_014_bird_002.jpg,0,blank.png,blank.png,bird27.png,bird456.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.968245,,0,48,48,26,1,cmp_mountain_011_bear_003,S2_mountain_011_bear_003.jpg,1,bear46.png,bear46.png,bear145.png,bear70.png,bear215.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,0,1.22484,,0,49,49,55,1,cmp_shelves_050_toys_009,S4_shelves_050_toys_009.jpg,0,blank.png,blank.png,airplane359.png,bus23.png,bus17.png,airplane364.png,airplane413.png,motorcycle306.png,airplane379.png,motorcycle660.png,0,4,8,8,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,0,0.996915,,0,50,50,73,1,cmp_jungle_009_bird_009,S4_jungle_009_bird_009.jpg,0,blank.png,blank.png,bird435.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,2.58452,,0,51,51,99,1,cmp_mountain_025_cow_005,S8_mountain_025_cow_005.jpg,1,cow396.png,cow396.png,cow241.png,cow340.png,cow343.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,1.402115,,0,52,52,52,1,cmp_building_022_cat_009,S4_building_022_cat_009.jpg,0,blank.png,blank.png,cat1624.png,cat1707.png,cat1761.png,cat1792.png,cat1636.png,cat1650.png,cat1793.png,cat1757.png,0,4,8,8,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.830785,,0,53,53,100,1,cmp_shelves_016_cup_001,S8_shelves_016_cup_001.jpg,1,cup406.png,cup406.png,cup356.png,cup636.png,cup677.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,0,3.322895,,0,54,54,43,1,cmp_mountain_020_sheep_008,S4_mountain_020_sheep_008.jpg,0,blank.png,blank.png,sheep474.png,sheep356.png,sheep455.png,sheep483.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,0,0.80919,,0,55,55,31,1,cmp_mountain_024_cow_004,S2_mountain_024_cow_004.jpg,0,blank.png,blank.png,cow289.png,cow337.png,cow306.png,cow452.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.365265,,0,56,56,103,1,cmp_shelves_014_bottle_003,S8_shelves_014_bottle_003.jpg,1,bottle244.png,bottle244.png,bottle465.png,bottle409.png,bottle197.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,1.11088,,0,57,57,6,1,cmp_building_043_dog_011,S1_building_043_dog_011.jpg,1,dog1389.png,dog1389.png,dog1385.png,dog1267.png,dog1402.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,0,1.071375,,0,58,58,108,1,cmp_africansavanna_002_wildanimals_002,S8_africansavanna_002_wildanimals_002.jpg,0,blank.png,blank.png,elephant231.png,elephant458.png,giraffe141.png,giraffe352.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.70136,,0,59,59,101,1,cmp_building_051_bird_007,S8_building_051_bird_007.jpg,1,bird596.png,bird596.png,bird663.png,bird540.png,bird661.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,0,1.564525,,0,60,60,28,1,cmp_field_002_farmanimals_002,S2_field_002_farmanimals_002.jpg,0,blank.png,blank.png,cow120.png,cow65.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,0,0.39799,,0,61,61,30,1,cmp_mountain_010_sheep_002,S2_mountain_010_sheep_002.jpg,0,blank.png,blank.png,sheep1280.png,sheep1344.png,sheep1652.png,sheep1275.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.818595,,0,62,62,33,1,cmp_shelves_039_book_012,S4_shelves_039_book_012.jpg,1,book1310.png,book1310.png,book1064.png,book1213.png,book172.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,0,2.730505,,0,63,63,45,1,cmp_africansavanna_001_wildanimals_001,S4_africansavanna_001_wildanimals_001.jpg,1,bear384.png,bear384.png,elephant316.png,giraffe5.png,zebra221.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,1.64554,,0,64,64,9,1,cmp_building_026_person_012,S1_building_026_person_012.jpg,0,blank.png,blank.png,person150.png,person390.png,person137.png,person140.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,1.191045,,0,65,65,1,1,cmp_building_028_person_014,S1_building_028_person_014.jpg,1,person1293.png,person1293.png,person1501.png,person1447.png,person1485.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,1.72836,,0,66,66,16,1,cmp_building_002_cat_001,S2_building_002_cat_001.jpg,1,stm_building_002_cat_001_012.png,stm_building_002_cat_001_012.png,stm_building_002_cat_001_005.png,stm_building_002_cat_001_007.png,stm_building_002_cat_001_003.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.550025,,0,67,67,27,1,cmp_shelves_008_fruitvegetal_001,S2_shelves_008_fruitvegetal_001.jpg,1,carrot46.png,carrot46.png,broccoli85.png,apple473.png,orange138.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,1,0.764245,,0,68,68,67,1,cmp_field_008_farmanimals_008,S4_field_008_farmanimals_008.jpg,1,sheep913.png,sheep913.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,1.183755,,0,69,69,15,1,cmp_mountain_019_sheep_007,S1_mountain_019_sheep_007.jpg,0,blank.png,blank.png,sheep46.png,sheep53.png,sheep128.png,sheep20.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,m,0,0.913475,,0,70,70,106,1,cmp_mountain_018_sheep_006,S8_mountain_018_sheep_006.jpg,0,blank.png,blank.png,sheep1610.png,sheep1647.png,sheep1786.png,sheep1673.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
,,,v,1,1.39287,,0,71,71,48,1,cmp_shelves_030_book_003,S4_shelves_030_book_003.jpg,0,blank.png,blank.png,book106.png,book150.png,book237.png,book549.png,book9.png,book417.png,book51.png,book396.png,1,4,8,8,7,v,779801,001,21,Male,DC,2020-04-05_16h20.16.967,vismem_search_builder_pavlovia,2020.1.2,Win32,60
