0.7704999999841675	EXP	Created Window = Window( name=Window, fullscr=true, color=#ffffff, units=height, waitBlanking=true, autoLog=true, size=[980,1551] )
11.289800000027753	DATA	Keydown: Backspace
11.43909999995958	DATA	Keydown: Backspace
11.602599999983795	DATA	Keydown: Backspace
12.572900000028312	DATA	Keydown: Unidentified
12.70360000000801	DATA	Keydown: Unidentified
20.31010000000242	DATA	Keydown: Backspace
20.84030000003986	DATA	Keydown: Backspace
20.902000000001863	DATA	Keydown: Backspace
20.957799999974668	DATA	Keydown: Backspace
21.039299999945797	DATA	Keydown: Backspace
21.120400000014342	DATA	Keydown: Backspace
21.23360000003595	DATA	Keydown: Backspace
21.832099999999627	DATA	Keydown: Unidentified
22.07640000001993	DATA	Keydown: Unidentified
22.22419999993872	DATA	Keydown: Unidentified
22.447299999999814	DATA	Keydown: Unidentified
22.652000000001863	DATA	Keydown: Unidentified
22.76879999996163	DATA	Keydown: Unidentified
