random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate
4842,y,10.75608,w,8.252405,,0,,0,0,0,21,1,cmp_mountain_001_bear_001,S2_mountain_001_bear_001.jpg,0,blank.png,blank.png,stm_mountain_001_bear_001_003.png,stm_mountain_001_bear_001_013.png,stm_mountain_001_bear_001_010.png,stm_mountain_001_bear_001_005.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,662321,26,2020-08-15_21h25.01.146,vismem_search_builder_pavlovia2,2020.1.2,Win32,60
,,,,,,0,,0,1,1,8,1,cmp_shelves_026_vase_002,S1_shelves_026_vase_002.jpg,0,blank.png,blank.png,vase179.png,vase975.png,vase1032.png,vase556.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,662321,26,2020-08-15_21h25.01.146,vismem_search_builder_pavlovia2,2020.1.2,Win32,60
,,,,,,0,,0,2,2,1,1,cmp_building_028_person_014,S1_building_028_person_014.jpg,1,person1293.png,person1293.png,person1501.png,person1447.png,person1485.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,662321,26,2020-08-15_21h25.01.146,vismem_search_builder_pavlovia2,2020.1.2,Win32,60
,,,,,,0,,0,3,3,86,1,cmp_shelves_051_toys_010,S4_shelves_051_toys_010.jpg,1,truck262.png,truck262.png,truck167.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,662321,26,2020-08-15_21h25.01.146,vismem_search_builder_pavlovia2,2020.1.2,Win32,60
,,,,,,0,,0,4,4,96,1,cmp_building_005_person_002,S8_building_005_person_002.jpg,1,person546.png,person546.png,person248.png,person303.png,person367.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,662321,26,2020-08-15_21h25.01.146,vismem_search_builder_pavlovia2,2020.1.2,Win32,60
,,,,,,0,,0,5,5,58,1,cmp_jungle_007_bird_007,S4_jungle_007_bird_007.jpg,1,bird207.png,bird207.png,bird195.png,bird232.png,bird242.png,bird246.png,bird278.png,bird294.png,bird310.png,blank.png,1,4,8,8,7,m,662321,26,2020-08-15_21h25.01.146,vismem_search_builder_pavlovia2,2020.1.2,Win32,60
,,,,,,0,,0,6,6,15,1,cmp_mountain_019_sheep_007,S1_mountain_019_sheep_007.jpg,0,blank.png,blank.png,sheep46.png,sheep53.png,sheep128.png,sheep20.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,662321,26,2020-08-15_21h25.01.146,vismem_search_builder_pavlovia2,2020.1.2,Win32,60
