random_ID,key_resp_6.keys,key_resp_6.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,session,age,gender,experimenter,date,expName,psychopyVersion,OS,frameRate
,,,m,1,5.934565,,0,16,16,47,1,cmp_field_001_farmanimals_001,S4_field_001_farmanimals_001.jpg,1,horse34.png,horse34.png,horse90.png,sheep288.png,cow143.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,4.34119,,0,17,17,21,1,cmp_mountain_001_bear_001,S2_mountain_001_bear_001.jpg,0,blank.png,blank.png,stm_mountain_001_bear_001_003.png,stm_mountain_001_bear_001_013.png,stm_mountain_001_bear_001_010.png,stm_mountain_001_bear_001_005.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.041835,,0,18,18,80,1,cmp_shelves_029_book_002,S4_shelves_029_book_002.jpg,1,book874.png,book874.png,book1249.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,0.811725,,0,19,19,67,1,cmp_field_008_farmanimals_008,S4_field_008_farmanimals_008.jpg,1,sheep913.png,sheep913.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,0.941675,,0,20,20,74,1,cmp_shelves_033_book_006,S4_shelves_033_book_006.jpg,0,blank.png,blank.png,book119.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.054125,,0,21,21,34,1,cmp_building_001_dog_001,S4_building_001_dog_001.jpg,1,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_006.png,stm_builging_001_dog_001_012.png,stm_builging_001_dog_001_015.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,0.667765,,0,22,22,66,1,cmp_shelves_052_toys_011,S4_shelves_052_toys_011.jpg,1,bus112.png,bus112.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.255725,,0,23,23,0,1,cmp_shelves_044_toys_003,S1_shelves_044_toys_003.jpg,1,motorcycle341.png,motorcycle341.png,truck96.png,truck83.png,airplane19.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,1.205135,,0,24,24,105,1,cmp_shelves_021_remote_005,S8_shelves_021_remote_005.jpg,0,blank.png,blank.png,remote353.png,remote357.png,remote358.png,remote373.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,2.468295,,0,25,25,89,1,cmp_building_015_person_008,S4_building_015_person_008.jpg,0,blank.png,blank.png,person100.png,person108.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.05558,,0,26,26,70,1,cmp_shelves_049_toys_008,S4_shelves_049_toys_008.jpg,1,truck627.png,truck627.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,1.564985,,0,27,27,12,1,cmp_mountain_022_sheep_010,S1_mountain_022_sheep_010.jpg,0,blank.png,blank.png,sheep920.png,sheep1036.png,sheep1087.png,sheep909.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,0.864135,,0,28,28,14,1,cmp_shelves_035_book_008,S1_shelves_035_book_008.jpg,0,blank.png,blank.png,book271.png,book113.png,book484.png,book429.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,0,3.86482,,0,29,29,17,1,cmp_jungle_003_bird_003,S2_jungle_003_bird_003.jpg,1,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_009.png,stm_jugle_003_birds_003_011.png,stm_jugle_003_birds_003_013.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,2.210595,,0,30,30,75,1,cmp_jungle_011_bird_011,S4_jungle_011_bird_011.jpg,0,blank.png,blank.png,bird1369.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.434555,,0,31,31,100,1,cmp_shelves_016_cup_001,S8_shelves_016_cup_001.jpg,1,cup406.png,cup406.png,cup356.png,cup636.png,cup677.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,0,0.87133,,0,32,32,4,1,cmp_building_050_bird_006,S1_building_050_bird_006.jpg,1,bird709.png,bird709.png,bird680.png,bird1112.png,bird455.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.78847,,0,33,33,32,1,cmp_shelves_032_book_005,S4_shelves_032_book_005.jpg,1,book466.png,book466.png,book22.png,book23.png,book513.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,0.887005,,0,34,34,79,1,cmp_shelves_048_toys_007,S4_shelves_048_toys_007.jpg,0,blank.png,blank.png,airplane180.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,1.001965,,0,35,35,31,1,cmp_mountain_024_cow_004,S2_mountain_024_cow_004.jpg,0,blank.png,blank.png,cow289.png,cow337.png,cow306.png,cow452.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,2.391745,,0,36,36,20,1,cmp_jungle_004_bird_004,S2_jungle_004_bird_004.jpg,0,blank.png,blank.png,bird224.png,bird133.png,bird244.png,bird131.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,1.047285,,0,37,37,25,1,cmp_mountain_004_sheep_001,S2_mountain_004_sheep_001.jpg,0,blank.png,blank.png,sheep662.png,sheep796.png,sheep858.png,sheep875.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,0.747075,,0,38,38,8,1,cmp_shelves_026_vase_002,S1_shelves_026_vase_002.jpg,0,blank.png,blank.png,vase179.png,vase975.png,vase1032.png,vase556.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.585375,,0,39,39,62,1,cmp_shelves_047_toys_006,S4_shelves_047_toys_006.jpg,1,bus328.png,bus328.png,bus558.png,car108.png,car112.png,car82.png,motorcycle779.png,airplane17.png,airplane4.png,blank.png,0,4,8,8,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,2.67625,,0,40,40,38,1,cmp_building_047_bird_003,S4_building_047_bird_003.jpg,0,bird370.png,blank.png,bird417.png,bird489.png,bird389.png,bird358.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,1.57234,,0,41,41,109,1,cmp_building_023_cat_010,S8_building_023_cat_010.jpg,0,blank.png,blank.png,cat1497.png,cat1551.png,cat1592.png,cat1671.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,0,3.267565,,0,42,42,58,1,cmp_jungle_007_bird_007,S4_jungle_007_bird_007.jpg,1,bird207.png,bird207.png,bird195.png,bird232.png,bird242.png,bird246.png,bird278.png,bird294.png,bird310.png,blank.png,1,4,8,8,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,1.537915,,0,43,43,55,1,cmp_shelves_050_toys_009,S4_shelves_050_toys_009.jpg,0,blank.png,blank.png,airplane359.png,bus23.png,bus17.png,airplane364.png,airplane413.png,motorcycle306.png,airplane379.png,motorcycle660.png,0,4,8,8,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,0.924765,,0,44,44,111,1,cmp_shelves_009_teddybear_002,S8_shelves_009_teddybear_002.jpg,0,blank.png,blank.png,teddy bear107.png,teddy bear123.png,teddy bear226.png,teddy bear241.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,5.477195,,0,45,45,22,1,cmp_shelves_002_fruits_001,S2_shelves_002_fruits_001.jpg,0,blank.png,blank.png,stm_shelves_001_fruits_001_012.png,stm_shelves_001_fruits_001_010.png,stm_shelves_001_fruits_001_009.png,stm_shelves_001_fruits_001_013.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,0,1.26031,,0,46,46,7,1,cmp_shelves_028_book_001,S1_shelves_028_book_001.jpg,1,book624.png,book624.png,book349.png,book368.png,book392.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,2.2015,,0,47,47,90,1,cmp_building_032_cat_011,S4_building_032_cat_011.jpg,0,blank.png,blank.png,cat206.png,cat219.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,0.710235,,0,48,48,27,1,cmp_shelves_008_fruitvegetal_001,S2_shelves_008_fruitvegetal_001.jpg,1,carrot46.png,carrot46.png,broccoli85.png,apple473.png,orange138.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,,0,,,0,49,49,49,1,cmp_mountain_021_sheep_009,S4_mountain_021_sheep_009.jpg,0,blank.png,blank.png,sheep760.png,sheep655.png,sheep710.png,sheep654.png,sheep618.png,sheep761.png,sheep719.png,sheep739.png,1,4,8,8,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,0.642625,,0,50,50,99,1,cmp_mountain_025_cow_005,S8_mountain_025_cow_005.jpg,1,cow396.png,cow396.png,cow241.png,cow340.png,cow343.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.28736,,0,51,51,87,1,cmp_mountain_026_horse_001,S4_mountain_026_horse_001.jpg,1,horse815.png,horse815.png,horse1010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,0.887865,,0,52,52,11,1,cmp_shelves_015_bottle_004,S1_shelves_015_bottle_004.jpg,0,blank.png,blank.png,bottle1332.png,bottle1090.png,bottle1390.png,bottle1498.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,2.042565,,0,53,53,2,1,cmp_building_018_cat_005,S1_building_018_cat_005.jpg,1,cat1440.png,cat1440.png,cat1534.png,cat1396.png,cat1452.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,2.663145,,0,54,54,42,1,cmp_building_045_dog_013,S4_building_045_dog_013.jpg,0,blank.png,blank.png,dog1760.png,dog1810.png,dog1887.png,dog1907.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.340965,,0,55,55,60,1,cmp_building_031_person_017,S4_building_031_person_017.jpg,1,person771.png,person771.png,person1039.png,person34.png,person512.png,person513.png,person58.png,person596.png,person842.png,blank.png,0,4,8,8,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,1.780695,,0,56,56,94,1,cmp_mountain_014_bird_002,S4_mountain_014_bird_002.jpg,0,blank.png,blank.png,bird27.png,bird456.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,1.519985,,0,57,57,95,1,cmp_mountain_013_bird_001,S4_mountain_013_bird_001.jpg,0,blank.png,blank.png,bird152.png,bird403.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.071305,,0,58,58,19,1,cmp_building_004_sheep_001,S2_building_004_sheep_001.jpg,1,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_014.png,stm_building_004_sheep_001_015.png,stm_building_004_sheep_001_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,0.8998,,0,59,59,108,1,cmp_africansavanna_002_wildanimals_002,S8_africansavanna_002_wildanimals_002.jpg,0,blank.png,blank.png,elephant231.png,elephant458.png,giraffe141.png,giraffe352.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,1.980505,,0,60,60,107,1,cmp_shelves_020_remote_004,S8_shelves_020_remote_004.jpg,0,blank.png,blank.png,remote258.png,remote260.png,remote361.png,remote269.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.622385,,0,61,61,57,1,cmp_shelves_018_remote_002,S4_shelves_018_remote_002.jpg,1,remote63.png,remote63.png,remote23.png,remote38.png,remote48.png,remote65.png,remote71.png,remote82.png,remote19.png,blank.png,1,4,8,8,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,0.693235,,0,62,62,26,1,cmp_mountain_011_bear_003,S2_mountain_011_bear_003.jpg,1,bear46.png,bear46.png,bear145.png,bear70.png,bear215.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,1.739855,,0,63,63,28,1,cmp_field_002_farmanimals_002,S2_field_002_farmanimals_002.jpg,0,blank.png,blank.png,cow120.png,cow65.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,1.79924,,0,64,64,91,1,cmp_building_017_cat_004,S4_building_017_cat_004.jpg,0,blank.png,blank.png,cat800.png,cat830.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,1,1.23944,,0,65,65,83,1,cmp_field_006_farmanimals_006,S4_field_006_farmanimals_006.jpg,1,sheep386.png,sheep386.png,cow128.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,1.2281,,0,66,66,13,1,cmp_shelves_046_toys_005,S1_shelves_046_toys_005.jpg,0,blank.png,blank.png,bus321.png,airplane351.png,airplane381.png,bus323.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,0,1.07901,,0,67,67,64,1,cmp_stadium_001_person_001,S4_stadium_001_person_001.jpg,1,stadium_001_person_010.png,stadium_001_person_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,1.250545,,0,68,68,92,1,cmp_building_024_person_010,S4_building_024_person_010.jpg,0,blank.png,blank.png,person1015.png,person1089.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,m,0,1.65361,,0,69,69,48,1,cmp_shelves_030_book_003,S4_shelves_030_book_003.jpg,0,blank.png,blank.png,book106.png,book150.png,book237.png,book549.png,book9.png,book417.png,book51.png,book396.png,1,4,8,8,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
,,,v,1,1.629345,,0,70,70,54,1,cmp_shelves_036_book_009,S4_shelves_036_book_009.jpg,0,blank.png,blank.png,book670.png,book778.png,book672.png,book674.png,book694.png,book660.png,book656.png,book688.png,0,4,8,8,7,v,810954,001,22,M,DC,2020-04-08_05h40.37.919,vismem_search_builder_pavlovia,2020.1.2,MacIntel,60
