blueOpacity,orangeOpacity,corrAns,n,fix_trial.started_mean,fix_trial.started_raw,fix_trial.started_std,fix_trial.stopped_raw,trialBlue.started_mean,trialBlue.started_raw,trialBlue.started_std,trialBlue.stopped_mean,trialBlue.stopped_raw,trialBlue.stopped_std,trialOrange.started_mean,trialOrange.started_raw,trialOrange.started_std,trialOrange.stopped_mean,trialOrange.stopped_raw,trialOrange.stopped_std,trialResp.corr_mean,trialResp.corr_raw,trialResp.corr_std,trialResp.keys_raw,trialResp.rt_mean,trialResp.rt_raw,trialResp.rt_std,trialResp.started_mean,trialResp.started_raw,trialResp.started_std,trialResp.stopped_raw,order
1,0,space,1.0,485.140380859375,485.140380859375,0.0,,485.140380859375,485.140380859375,0.0,485.3403625488281,485.3403625488281,0.0,485.140380859375,485.140380859375,0.0,485.3403625488281,485.3403625488281,0.0,1.0,1.0,0.0,'space',0.3843279182910919,0.3843279182910919,0.0,485.140380859375,485.140380859375,0.0,,48.0
1,0,space,1.0,461.1576843261719,461.1576843261719,0.0,,461.1576843261719,461.1576843261719,0.0,461.3724060058594,461.3724060058594,0.0,461.1576843261719,461.1576843261719,0.0,461.3724060058594,461.3724060058594,0.0,1.0,1.0,0.0,'space',0.5488125085830688,0.5488125085830688,0.0,461.1576843261719,461.1576843261719,0.0,,24.0
1,0,space,1.0,453.1553955078125,453.1553955078125,0.0,,453.1553955078125,453.1553955078125,0.0,453.35528564453125,453.35528564453125,0.0,453.1553955078125,453.1553955078125,0.0,453.35528564453125,453.35528564453125,0.0,1.0,1.0,0.0,'space',0.43426987528800964,0.43426987528800964,0.0,453.1553955078125,453.1553955078125,0.0,,16.0
1,0,space,1.0,456.1566162109375,456.1566162109375,0.0,,456.1566162109375,456.1566162109375,0.0,456.3553466796875,456.3553466796875,0.0,456.1566162109375,456.1566162109375,0.0,456.3553466796875,456.3553466796875,0.0,1.0,1.0,0.0,'space',0.40006399154663086,0.40006399154663086,0.0,456.1566162109375,456.1566162109375,0.0,,19.0
1,0,space,1.0,476.13983154296875,476.13983154296875,0.0,,476.13983154296875,476.13983154296875,0.0,476.34002685546875,476.34002685546875,0.0,476.13983154296875,476.13983154296875,0.0,476.34002685546875,476.34002685546875,0.0,1.0,1.0,0.0,'space',0.3511431813240051,0.3511431813240051,0.0,476.13983154296875,476.13983154296875,0.0,,39.0
1,0,space,1.0,473.1397399902344,473.1397399902344,0.0,,473.1397399902344,473.1397399902344,0.0,473.3397216796875,473.3397216796875,0.0,473.1397399902344,473.1397399902344,0.0,473.3397216796875,473.3397216796875,0.0,1.0,1.0,0.0,'space',0.5173423290252686,0.5173423290252686,0.0,473.1397399902344,473.1397399902344,0.0,,36.0
1,0,space,1.0,463.1573791503906,463.1573791503906,0.0,,463.1573791503906,463.1573791503906,0.0,463.37261962890625,463.37261962890625,0.0,463.1573791503906,463.1573791503906,0.0,463.37261962890625,463.37261962890625,0.0,1.0,1.0,0.0,'space',0.3493608832359314,0.3493608832359314,0.0,463.1573791503906,463.1573791503906,0.0,,26.0
1,0,space,1.0,484.140625,484.140625,0.0,,484.140625,484.140625,0.0,484.3402099609375,484.3402099609375,0.0,484.140625,484.140625,0.0,484.3402099609375,484.3402099609375,0.0,1.0,1.0,0.0,'space',0.3840898871421814,0.3840898871421814,0.0,484.140625,484.140625,0.0,,47.0
1,0,space,1.0,480.1392822265625,480.1392822265625,0.0,,480.1392822265625,480.1392822265625,0.0,480.3401184082031,480.3401184082031,0.0,480.1392822265625,480.1392822265625,0.0,480.3401184082031,480.3401184082031,0.0,1.0,1.0,0.0,'space',0.701874315738678,0.701874315738678,0.0,480.1392822265625,480.1392822265625,0.0,,43.0
1,0,space,1.0,486.1405029296875,486.1405029296875,0.0,,486.1405029296875,486.1405029296875,0.0,486.34039306640625,486.34039306640625,0.0,486.1405029296875,486.1405029296875,0.0,486.34039306640625,486.34039306640625,0.0,1.0,1.0,0.0,'space',0.5154246687889099,0.5154246687889099,0.0,486.1405029296875,486.1405029296875,0.0,,49.0
1,0,space,1.0,440.155517578125,440.155517578125,0.0,,440.155517578125,440.155517578125,0.0,440.3547058105469,440.3547058105469,0.0,440.155517578125,440.155517578125,0.0,440.3547058105469,440.3547058105469,0.0,1.0,1.0,0.0,'space',0.3834822475910187,0.3834822475910187,0.0,440.155517578125,440.155517578125,0.0,,3.0
1,0,space,1.0,471.1398010253906,471.1398010253906,0.0,,471.1398010253906,471.1398010253906,0.0,471.3395690917969,471.3395690917969,0.0,471.1398010253906,471.1398010253906,0.0,471.3395690917969,471.3395690917969,0.0,1.0,1.0,0.0,'space',0.5168246030807495,0.5168246030807495,0.0,471.1398010253906,471.1398010253906,0.0,,34.0
1,0,space,1.0,443.15509033203125,443.15509033203125,0.0,,443.15509033203125,443.15509033203125,0.0,443.35479736328125,443.35479736328125,0.0,443.15509033203125,443.15509033203125,0.0,443.35479736328125,443.35479736328125,0.0,1.0,1.0,0.0,'space',0.4498567283153534,0.4498567283153534,0.0,443.15509033203125,443.15509033203125,0.0,,6.0
1,0,space,1.0,479.14007568359375,479.14007568359375,0.0,,479.14007568359375,479.14007568359375,0.0,479.3399963378906,479.3399963378906,0.0,479.14007568359375,479.14007568359375,0.0,479.3399963378906,479.3399963378906,0.0,1.0,1.0,0.0,'space',0.6677194237709045,0.6677194237709045,0.0,479.14007568359375,479.14007568359375,0.0,,42.0
1,0,space,1.0,472.1398010253906,472.1398010253906,0.0,,472.1398010253906,472.1398010253906,0.0,472.33978271484375,472.33978271484375,0.0,472.1398010253906,472.1398010253906,0.0,472.33978271484375,472.33978271484375,0.0,1.0,1.0,0.0,'space',0.5339304804801941,0.5339304804801941,0.0,472.1398010253906,472.1398010253906,0.0,,35.0
1,0,space,1.0,478.1405029296875,478.1405029296875,0.0,,478.1405029296875,478.1405029296875,0.0,478.33990478515625,478.33990478515625,0.0,478.1405029296875,478.1405029296875,0.0,478.33990478515625,478.33990478515625,0.0,1.0,1.0,0.0,'space',0.40033361315727234,0.40033361315727234,0.0,478.1405029296875,478.1405029296875,0.0,,41.0
1,0,space,1.0,470.1394958496094,470.1394958496094,0.0,,470.1394958496094,470.1394958496094,0.0,470.339599609375,470.339599609375,0.0,470.1394958496094,470.1394958496094,0.0,470.339599609375,470.339599609375,0.0,1.0,1.0,0.0,'space',0.6678323149681091,0.6678323149681091,0.0,470.1394958496094,470.1394958496094,0.0,,33.0
1,0,space,1.0,467.1397705078125,467.1397705078125,0.0,467.1397748970048,467.1397705078125,467.1397705078125,0.0,467.3395690917969,467.3395690917969,0.0,467.1397705078125,467.1397705078125,0.0,467.3395690917969,467.3395690917969,0.0,1.0,1.0,0.0,'space',0.36708274483680725,0.36708274483680725,0.0,467.1397705078125,467.1397705078125,0.0,467.1397748970048,30.0
1,0,space,1.0,481.1405029296875,481.1405029296875,0.0,,481.1405029296875,481.1405029296875,0.0,481.3403015136719,481.3403015136719,0.0,481.1405029296875,481.1405029296875,0.0,481.3403015136719,481.3403015136719,0.0,1.0,1.0,0.0,'space',0.5673021078109741,0.5673021078109741,0.0,481.1405029296875,481.1405029296875,0.0,,44.0
1,0,space,1.0,442.1553955078125,442.1553955078125,0.0,,442.1553955078125,442.1553955078125,0.0,442.3550109863281,442.3550109863281,0.0,442.1553955078125,442.1553955078125,0.0,442.3550109863281,442.3550109863281,0.0,1.0,1.0,0.0,'space',0.417121559381485,0.417121559381485,0.0,442.1553955078125,442.1553955078125,0.0,,5.0
1,0,space,1.0,483.14105224609375,483.14105224609375,0.0,,483.14105224609375,483.14105224609375,0.0,483.3404235839844,483.3404235839844,0.0,483.14105224609375,483.14105224609375,0.0,483.3404235839844,483.3404235839844,0.0,1.0,1.0,0.0,'space',0.4173037111759186,0.4173037111759186,0.0,483.14105224609375,483.14105224609375,0.0,,46.0
1,0,space,1.0,482.1427001953125,482.1427001953125,0.0,,482.1427001953125,482.1427001953125,0.0,482.3568420410156,482.3568420410156,0.0,482.1427001953125,482.1427001953125,0.0,482.3568420410156,482.3568420410156,0.0,1.0,1.0,0.0,'space',0.5144893527030945,0.5144893527030945,0.0,482.1427001953125,482.1427001953125,0.0,,45.0
1,0,space,1.0,475.1399841308594,475.1399841308594,0.0,,475.1399841308594,475.1399841308594,0.0,475.3397521972656,475.3397521972656,0.0,475.1399841308594,475.1399841308594,0.0,475.3397521972656,475.3397521972656,0.0,1.0,1.0,0.0,'space',0.38404518365859985,0.38404518365859985,0.0,475.1399841308594,475.1399841308594,0.0,,38.0
1,0,space,1.0,468.140380859375,468.140380859375,0.0,468.1403679090072,468.140380859375,468.140380859375,0.0,468.33941650390625,468.33941650390625,0.0,468.140380859375,468.140380859375,0.0,468.33941650390625,468.33941650390625,0.0,1.0,1.0,0.0,'space',0.6333346366882324,0.6333346366882324,0.0,468.140380859375,468.140380859375,0.0,468.1403679090072,31.0
1,0,space,1.0,437.1648864746094,437.1648864746094,0.0,,437.1648864746094,437.1648864746094,0.0,437.3711853027344,437.3711853027344,0.0,437.1648864746094,437.1648864746094,0.0,437.3711853027344,437.3711853027344,0.0,1.0,1.0,0.0,'space',0.4910423159599304,0.4910423159599304,0.0,437.1648864746094,437.1648864746094,0.0,,0.0
1,0,space,1.0,457.15679931640625,457.15679931640625,0.0,,457.15679931640625,457.15679931640625,0.0,457.3555603027344,457.3555603027344,0.0,457.15679931640625,457.15679931640625,0.0,457.3555603027344,457.3555603027344,0.0,1.0,1.0,0.0,'space',0.44915175437927246,0.44915175437927246,0.0,457.15679931640625,457.15679931640625,0.0,,20.0
1,0,space,1.0,462.15643310546875,462.15643310546875,0.0,,462.15643310546875,462.15643310546875,0.0,462.35540771484375,462.35540771484375,0.0,462.15643310546875,462.15643310546875,0.0,462.35540771484375,462.35540771484375,0.0,1.0,1.0,0.0,'space',0.4501262903213501,0.4501262903213501,0.0,462.15643310546875,462.15643310546875,0.0,,25.0
1,0,space,1.0,448.1554260253906,448.1554260253906,0.0,,448.1554260253906,448.1554260253906,0.0,448.35479736328125,448.35479736328125,0.0,448.1554260253906,448.1554260253906,0.0,448.35479736328125,448.35479736328125,0.0,1.0,1.0,0.0,'space',0.41724878549575806,0.41724878549575806,0.0,448.1554260253906,448.1554260253906,0.0,,11.0
1,0,space,1.0,460.1567077636719,460.1567077636719,0.0,,460.1567077636719,460.1567077636719,0.0,460.3555908203125,460.3555908203125,0.0,460.1567077636719,460.1567077636719,0.0,460.3555908203125,460.3555908203125,0.0,1.0,1.0,0.0,'space',0.4162817597389221,0.4162817597389221,0.0,460.1567077636719,460.1567077636719,0.0,,23.0
1,0,space,1.0,445.1561584472656,445.1561584472656,0.0,,445.1561584472656,445.1561584472656,0.0,445.37152099609375,445.37152099609375,0.0,445.1561584472656,445.1561584472656,0.0,445.37152099609375,445.37152099609375,0.0,1.0,1.0,0.0,'space',0.36645233631134033,0.36645233631134033,0.0,445.1561584472656,445.1561584472656,0.0,,8.0
1,0,space,1.0,446.15631103515625,446.15631103515625,0.0,,446.15631103515625,446.15631103515625,0.0,446.3550720214844,446.3550720214844,0.0,446.15631103515625,446.15631103515625,0.0,446.3550720214844,446.3550720214844,0.0,1.0,1.0,0.0,'space',0.3476957082748413,0.3476957082748413,0.0,446.15631103515625,446.15631103515625,0.0,,9.0
1,0,space,1.0,450.15667724609375,450.15667724609375,0.0,,450.15667724609375,450.15667724609375,0.0,450.371826171875,450.371826171875,0.0,450.15667724609375,450.15667724609375,0.0,450.371826171875,450.371826171875,0.0,1.0,1.0,0.0,'space',0.33253249526023865,0.33253249526023865,0.0,450.15667724609375,450.15667724609375,0.0,,13.0
1,0,space,1.0,452.15576171875,452.15576171875,0.0,,452.15576171875,452.15576171875,0.0,452.3553771972656,452.3553771972656,0.0,452.15576171875,452.15576171875,0.0,452.3553771972656,452.3553771972656,0.0,1.0,1.0,0.0,'space',0.4674018919467926,0.4674018919467926,0.0,452.15576171875,452.15576171875,0.0,,15.0
1,0,space,1.0,451.1562194824219,451.1562194824219,0.0,,451.1562194824219,451.1562194824219,0.0,451.35516357421875,451.35516357421875,0.0,451.1562194824219,451.1562194824219,0.0,451.35516357421875,451.35516357421875,0.0,1.0,1.0,0.0,'space',0.6499290466308594,0.6499290466308594,0.0,451.1562194824219,451.1562194824219,0.0,,14.0
1,0,space,1.0,474.14031982421875,474.14031982421875,0.0,,474.14031982421875,474.14031982421875,0.0,474.33984375,474.33984375,0.0,474.14031982421875,474.14031982421875,0.0,474.33984375,474.33984375,0.0,1.0,1.0,0.0,'space',0.43294191360473633,0.43294191360473633,0.0,474.14031982421875,474.14031982421875,0.0,,37.0

extraInfo
participant,jk
session,001
date,2020_jul_23_1729
expName,jul30online
psychopyVersion,2020.1.2
frameRate,59.79834908402298
