blueOpacity,orangeOpacity,corrAns,n,fix_trial.started_mean,fix_trial.started_raw,fix_trial.started_std,fix_trial.stopped_raw,trialBlue.started_mean,trialBlue.started_raw,trialBlue.started_std,trialBlue.stopped_mean,trialBlue.stopped_raw,trialBlue.stopped_std,trialOrange.started_mean,trialOrange.started_raw,trialOrange.started_std,trialOrange.stopped_mean,trialOrange.stopped_raw,trialOrange.stopped_std,trialResp.corr_mean,trialResp.corr_raw,trialResp.corr_std,trialResp.keys_raw,trialResp.rt_mean,trialResp.rt_raw,trialResp.rt_std,trialResp.started_mean,trialResp.started_raw,trialResp.started_std,trialResp.stopped_raw,order
1,0,space,1.0,573.3623046875,573.3623046875,0.0,,573.3623046875,573.3623046875,0.0,573.5621337890625,573.5621337890625,0.0,573.3623046875,573.3623046875,0.0,573.5621337890625,573.5621337890625,0.0,1.0,1.0,0.0,'space',0.2178313434123993,0.2178313434123993,0.0,573.3623046875,573.3623046875,0.0,,28.0
1,0,space,1.0,585.36328125,585.36328125,0.0,,585.36328125,585.36328125,0.0,585.5632934570312,585.5632934570312,0.0,585.36328125,585.36328125,0.0,585.5632934570312,585.5632934570312,0.0,1.0,1.0,0.0,'space',0.2507212162017822,0.2507212162017822,0.0,585.36328125,585.36328125,0.0,,40.0
1,0,space,1.0,554.3765869140625,554.3765869140625,0.0,,554.3765869140625,554.3765869140625,0.0,554.57763671875,554.57763671875,0.0,554.3765869140625,554.3765869140625,0.0,554.57763671875,554.57763671875,0.0,1.0,1.0,0.0,'space',0.7189151048660278,0.7189151048660278,0.0,554.3765869140625,554.3765869140625,0.0,,9.0
1,0,space,1.0,564.362060546875,564.362060546875,0.0,,564.362060546875,564.362060546875,0.0,564.5615844726562,564.5615844726562,0.0,564.362060546875,564.362060546875,0.0,564.5615844726562,564.5615844726562,0.0,0.0,0.0,0.0,,,,,564.362060546875,564.362060546875,0.0,,19.0
1,0,space,1.0,545.3861694335938,545.3861694335938,0.0,,545.3861694335938,545.3861694335938,0.0,545.59375,545.59375,0.0,545.3861694335938,545.3861694335938,0.0,545.59375,545.59375,0.0,1.0,1.0,0.0,'space',0.37558087706565857,0.37558087706565857,0.0,545.3861694335938,545.3861694335938,0.0,,0.0
1,0,space,1.0,593.3638305664062,593.3638305664062,0.0,,593.3638305664062,593.3638305664062,0.0,593.563720703125,593.563720703125,0.0,593.3638305664062,593.3638305664062,0.0,593.563720703125,593.563720703125,0.0,1.0,1.0,0.0,'space',0.6841004490852356,0.6841004490852356,0.0,593.3638305664062,593.3638305664062,0.0,,48.0
1,0,space,1.0,579.3656005859375,579.3656005859375,0.0,,579.3656005859375,579.3656005859375,0.0,579.5792846679688,579.5792846679688,0.0,579.3656005859375,579.3656005859375,0.0,579.5792846679688,579.5792846679688,0.0,1.0,1.0,0.0,'space',0.8481478691101074,0.8481478691101074,0.0,579.3656005859375,579.3656005859375,0.0,,34.0
1,0,space,1.0,594.3660278320312,594.3660278320312,0.0,,594.3660278320312,594.3660278320312,0.0,594.5802001953125,594.5802001953125,0.0,594.3660278320312,594.3660278320312,0.0,594.5802001953125,594.5802001953125,0.0,1.0,1.0,0.0,'space',0.8814126253128052,0.8814126253128052,0.0,594.3660278320312,594.3660278320312,0.0,,49.0
1,0,space,1.0,577.3626098632812,577.3626098632812,0.0,,577.3626098632812,577.3626098632812,0.0,577.5625,577.5625,0.0,577.3626098632812,577.3626098632812,0.0,577.5625,577.5625,0.0,1.0,1.0,0.0,'space',0.5821922421455383,0.5821922421455383,0.0,577.3626098632812,577.3626098632812,0.0,,32.0
1,0,space,1.0,576.3624877929688,576.3624877929688,0.0,,576.3624877929688,576.3624877929688,0.0,576.5623168945312,576.5623168945312,0.0,576.3624877929688,576.3624877929688,0.0,576.5623168945312,576.5623168945312,0.0,1.0,1.0,0.0,'space',0.5344134569168091,0.5344134569168091,0.0,576.3624877929688,576.3624877929688,0.0,,31.0
1,0,space,1.0,571.3626098632812,571.3626098632812,0.0,,571.3626098632812,571.3626098632812,0.0,571.5621337890625,571.5621337890625,0.0,571.3626098632812,571.3626098632812,0.0,571.5621337890625,571.5621337890625,0.0,1.0,1.0,0.0,'space',0.7339179515838623,0.7339179515838623,0.0,571.3626098632812,571.3626098632812,0.0,,26.0
1,0,space,1.0,562.3626098632812,562.3626098632812,0.0,,562.3626098632812,562.3626098632812,0.0,562.5615234375,562.5615234375,0.0,562.3626098632812,562.3626098632812,0.0,562.5615234375,562.5615234375,0.0,1.0,1.0,0.0,'space',0.7325477600097656,0.7325477600097656,0.0,562.3626098632812,562.3626098632812,0.0,,17.0
1,0,space,1.0,578.3614501953125,578.3614501953125,0.0,,578.3614501953125,578.3614501953125,0.0,578.5624389648438,578.5624389648438,0.0,578.3614501953125,578.3614501953125,0.0,578.5624389648438,578.5624389648438,0.0,1.0,1.0,0.0,'space',0.7353584170341492,0.7353584170341492,0.0,578.3614501953125,578.3614501953125,0.0,,33.0
1,0,space,1.0,592.3634643554688,592.3634643554688,0.0,,592.3634643554688,592.3634643554688,0.0,592.5638427734375,592.5638427734375,0.0,592.3634643554688,592.3634643554688,0.0,592.5638427734375,592.5638427734375,0.0,1.0,1.0,0.0,'space',0.5502561330795288,0.5502561330795288,0.0,592.3634643554688,592.3634643554688,0.0,,47.0
1,0,space,1.0,560.3623046875,560.3623046875,0.0,,560.3623046875,560.3623046875,0.0,560.5614013671875,560.5614013671875,0.0,560.3623046875,560.3623046875,0.0,560.5614013671875,560.5614013671875,0.0,1.0,1.0,0.0,'space',0.550287663936615,0.550287663936615,0.0,560.3623046875,560.3623046875,0.0,,15.0
1,0,space,1.0,566.3621215820312,566.3621215820312,0.0,,566.3621215820312,566.3621215820312,0.0,566.561767578125,566.561767578125,0.0,566.3621215820312,566.3621215820312,0.0,566.561767578125,566.561767578125,0.0,1.0,1.0,0.0,'space',0.30097585916519165,0.30097585916519165,0.0,566.3621215820312,566.3621215820312,0.0,,21.0
1,0,space,1.0,586.364013671875,586.364013671875,0.0,,586.364013671875,586.364013671875,0.0,586.5633544921875,586.5633544921875,0.0,586.364013671875,586.364013671875,0.0,586.5633544921875,586.5633544921875,0.0,1.0,1.0,0.0,'space',0.29970696568489075,0.29970696568489075,0.0,586.364013671875,586.364013671875,0.0,,41.0
1,0,space,1.0,567.3621215820312,567.3621215820312,0.0,,567.3621215820312,567.3621215820312,0.0,567.5621337890625,567.5621337890625,0.0,567.3621215820312,567.3621215820312,0.0,567.5621337890625,567.5621337890625,0.0,1.0,1.0,0.0,'space',0.400099515914917,0.400099515914917,0.0,567.3621215820312,567.3621215820312,0.0,,22.0
1,0,space,1.0,556.3626708984375,556.3626708984375,0.0,,556.3626708984375,556.3626708984375,0.0,556.5779418945312,556.5779418945312,0.0,556.3626708984375,556.3626708984375,0.0,556.5779418945312,556.5779418945312,0.0,0.0,0.0,0.0,,,,,556.3626708984375,556.3626708984375,0.0,,11.0
1,0,space,1.0,582.3648681640625,582.3648681640625,0.0,,582.3648681640625,582.3648681640625,0.0,582.5797729492188,582.5797729492188,0.0,582.3648681640625,582.3648681640625,0.0,582.5797729492188,582.5797729492188,0.0,1.0,1.0,0.0,'space',0.7987940311431885,0.7987940311431885,0.0,582.3648681640625,582.3648681640625,0.0,,37.0
1,0,space,1.0,574.3626708984375,574.3626708984375,0.0,,574.3626708984375,574.3626708984375,0.0,574.5621948242188,574.5621948242188,0.0,574.3626708984375,574.3626708984375,0.0,574.5621948242188,574.5621948242188,0.0,1.0,1.0,0.0,'space',0.38387858867645264,0.38387858867645264,0.0,574.3626708984375,574.3626708984375,0.0,,29.0
1,0,space,1.0,584.3631591796875,584.3631591796875,0.0,,584.3631591796875,584.3631591796875,0.0,584.5631103515625,584.5631103515625,0.0,584.3631591796875,584.3631591796875,0.0,584.5631103515625,584.5631103515625,0.0,0.0,0.0,0.0,,,,,584.3631591796875,584.3631591796875,0.0,,39.0
1,0,space,1.0,553.378173828125,553.378173828125,0.0,,553.378173828125,553.378173828125,0.0,553.5775146484375,553.5775146484375,0.0,553.378173828125,553.378173828125,0.0,553.5775146484375,553.5775146484375,0.0,1.0,1.0,0.0,'space',0.6982920169830322,0.6982920169830322,0.0,553.378173828125,553.378173828125,0.0,,8.0
1,0,space,1.0,550.3773803710938,550.3773803710938,0.0,,550.3773803710938,550.3773803710938,0.0,550.5773315429688,550.5773315429688,0.0,550.3773803710938,550.3773803710938,0.0,550.5773315429688,550.5773315429688,0.0,1.0,1.0,0.0,'space',0.6009862422943115,0.6009862422943115,0.0,550.3773803710938,550.3773803710938,0.0,,5.0
1,0,space,1.0,575.3624267578125,575.3624267578125,0.0,,575.3624267578125,575.3624267578125,0.0,575.5621948242188,575.5621948242188,0.0,575.3624267578125,575.3624267578125,0.0,575.5621948242188,575.5621948242188,0.0,1.0,1.0,0.0,'space',0.45097267627716064,0.45097267627716064,0.0,575.3624267578125,575.3624267578125,0.0,,30.0
1,0,space,1.0,569.3629760742188,569.3629760742188,0.0,,569.3629760742188,569.3629760742188,0.0,569.56201171875,569.56201171875,0.0,569.3629760742188,569.3629760742188,0.0,569.56201171875,569.56201171875,0.0,1.0,1.0,0.0,'space',0.6493720412254333,0.6493720412254333,0.0,569.3629760742188,569.3629760742188,0.0,,24.0

extraInfo
participant,jk
session,001
date,2020_jul_23_1729
expName,jul30online
psychopyVersion,2020.1.2
frameRate,59.79834908402298
