blueOpacity,orangeOpacity,corrAns,n,fix_trial.started_mean,fix_trial.started_raw,fix_trial.started_std,fix_trial.stopped_raw,trialBlue.started_mean,trialBlue.started_raw,trialBlue.started_std,trialBlue.stopped_mean,trialBlue.stopped_raw,trialBlue.stopped_std,trialOrange.started_mean,trialOrange.started_raw,trialOrange.started_std,trialOrange.stopped_mean,trialOrange.stopped_raw,trialOrange.stopped_std,trialResp.corr_mean,trialResp.corr_raw,trialResp.corr_std,trialResp.keys_raw,trialResp.rt_mean,trialResp.rt_raw,trialResp.rt_std,trialResp.started_mean,trialResp.started_raw,trialResp.started_std,trialResp.stopped_raw,order
1,0,space,1.0,531.5266723632812,531.5266723632812,0.0,,531.5266723632812,531.5266723632812,0.0,531.7421264648438,531.7421264648438,0.0,531.5266723632812,531.5266723632812,0.0,531.7421264648438,531.7421264648438,0.0,1.0,1.0,0.0,'space',0.6318938136100769,0.6318938136100769,0.0,531.5266723632812,531.5266723632812,0.0,,40.0
1,0,space,1.0,504.5419921875,504.5419921875,0.0,,504.5419921875,504.5419921875,0.0,504.7415771484375,504.7415771484375,0.0,504.5419921875,504.5419921875,0.0,504.7415771484375,504.7415771484375,0.0,1.0,1.0,0.0,'space',0.36715152859687805,0.36715152859687805,0.0,504.5419921875,504.5419921875,0.0,,13.0
1,0,space,1.0,497.5411071777344,497.5411071777344,0.0,,497.5411071777344,497.5411071777344,0.0,497.7411193847656,497.7411193847656,0.0,497.5411071777344,497.5411071777344,0.0,497.7411193847656,497.7411193847656,0.0,1.0,1.0,0.0,'space',0.332142174243927,0.332142174243927,0.0,497.5411071777344,497.5411071777344,0.0,,6.0
1,0,space,1.0,538.5269775390625,538.5269775390625,0.0,,538.5269775390625,538.5269775390625,0.0,538.7267456054688,538.7267456054688,0.0,538.5269775390625,538.5269775390625,0.0,538.7267456054688,538.7267456054688,0.0,1.0,1.0,0.0,'space',0.6680033802986145,0.6680033802986145,0.0,538.5269775390625,538.5269775390625,0.0,,47.0
1,0,space,1.0,539.5274047851562,539.5274047851562,0.0,,539.5274047851562,539.5274047851562,0.0,539.7268676757812,539.7268676757812,0.0,539.5274047851562,539.5274047851562,0.0,539.7268676757812,539.7268676757812,0.0,1.0,1.0,0.0,'space',0.850710391998291,0.850710391998291,0.0,539.5274047851562,539.5274047851562,0.0,,48.0
1,0,space,1.0,505.54254150390625,505.54254150390625,0.0,,505.54254150390625,505.54254150390625,0.0,505.7414855957031,505.7414855957031,0.0,505.54254150390625,505.54254150390625,0.0,505.7414855957031,505.7414855957031,0.0,1.0,1.0,0.0,'space',0.38338330388069153,0.38338330388069153,0.0,505.54254150390625,505.54254150390625,0.0,,14.0
1,0,space,1.0,520.54248046875,520.54248046875,0.0,,520.54248046875,520.54248046875,0.0,520.7424926757812,520.7424926757812,0.0,520.54248046875,520.54248046875,0.0,520.7424926757812,520.7424926757812,0.0,1.0,1.0,0.0,'space',0.21756219863891602,0.21756219863891602,0.0,520.54248046875,520.54248046875,0.0,,29.0
1,0,space,1.0,492.5438537597656,492.5438537597656,0.0,,492.5438537597656,492.5438537597656,0.0,492.7574462890625,492.7574462890625,0.0,492.5438537597656,492.5438537597656,0.0,492.7574462890625,492.7574462890625,0.0,1.0,1.0,0.0,'space',0.6140696406364441,0.6140696406364441,0.0,492.5438537597656,492.5438537597656,0.0,,1.0
1,0,space,1.0,527.5271606445312,527.5271606445312,0.0,,527.5271606445312,527.5271606445312,0.0,527.7263793945312,527.7263793945312,0.0,527.5271606445312,527.5271606445312,0.0,527.7263793945312,527.7263793945312,0.0,1.0,1.0,0.0,'space',0.7166183590888977,0.7166183590888977,0.0,527.5271606445312,527.5271606445312,0.0,,36.0
1,0,space,1.0,507.5422058105469,507.5422058105469,0.0,,507.5422058105469,507.5422058105469,0.0,507.7414855957031,507.7414855957031,0.0,507.5422058105469,507.5422058105469,0.0,507.7414855957031,507.7414855957031,0.0,1.0,1.0,0.0,'space',0.5168406367301941,0.5168406367301941,0.0,507.5422058105469,507.5422058105469,0.0,,16.0
1,0,space,1.0,525.52685546875,525.52685546875,0.0,,525.52685546875,525.52685546875,0.0,525.7261352539062,525.7261352539062,0.0,525.52685546875,525.52685546875,0.0,525.7261352539062,525.7261352539062,0.0,1.0,1.0,0.0,'space',0.23371990025043488,0.23371990025043488,0.0,525.52685546875,525.52685546875,0.0,,34.0
1,0,space,1.0,523.526611328125,523.526611328125,0.0,,523.526611328125,523.526611328125,0.0,523.7255859375,523.7255859375,0.0,523.526611328125,523.526611328125,0.0,523.7255859375,523.7255859375,0.0,1.0,1.0,0.0,'space',0.8503038287162781,0.8503038287162781,0.0,523.526611328125,523.526611328125,0.0,,32.0
1,0,space,1.0,502.5414733886719,502.5414733886719,0.0,,502.5414733886719,502.5414733886719,0.0,502.74139404296875,502.74139404296875,0.0,502.5414733886719,502.5414733886719,0.0,502.74139404296875,502.74139404296875,0.0,1.0,1.0,0.0,'space',0.38418400287628174,0.38418400287628174,0.0,502.5414733886719,502.5414733886719,0.0,,11.0
1,0,space,1.0,536.52685546875,536.52685546875,0.0,,536.52685546875,536.52685546875,0.0,536.7261962890625,536.7261962890625,0.0,536.52685546875,536.52685546875,0.0,536.7261962890625,536.7261962890625,0.0,1.0,1.0,0.0,'space',0.6001481413841248,0.6001481413841248,0.0,536.52685546875,536.52685546875,0.0,,45.0
1,0,space,1.0,515.54296875,515.54296875,0.0,,515.54296875,515.54296875,0.0,515.7420043945312,515.7420043945312,0.0,515.54296875,515.54296875,0.0,515.7420043945312,515.7420043945312,0.0,1.0,1.0,0.0,'space',0.6329667568206787,0.6329667568206787,0.0,515.54296875,515.54296875,0.0,,24.0
1,0,space,1.0,506.5415344238281,506.5415344238281,0.0,,506.5415344238281,506.5415344238281,0.0,506.741455078125,506.741455078125,0.0,506.5415344238281,506.5415344238281,0.0,506.741455078125,506.741455078125,0.0,1.0,1.0,0.0,'space',0.4835887849330902,0.4835887849330902,0.0,506.5415344238281,506.5415344238281,0.0,,15.0
1,0,space,1.0,532.5263061523438,532.5263061523438,0.0,,532.5263061523438,532.5263061523438,0.0,532.7260131835938,532.7260131835938,0.0,532.5263061523438,532.5263061523438,0.0,532.7260131835938,532.7260131835938,0.0,1.0,1.0,0.0,'space',0.7679405212402344,0.7679405212402344,0.0,532.5263061523438,532.5263061523438,0.0,,41.0
1,0,space,1.0,495.541259765625,495.541259765625,0.0,,495.541259765625,495.541259765625,0.0,495.74114990234375,495.74114990234375,0.0,495.541259765625,495.541259765625,0.0,495.74114990234375,495.74114990234375,0.0,1.0,1.0,0.0,'space',0.36730337142944336,0.36730337142944336,0.0,495.541259765625,495.541259765625,0.0,,4.0
1,0,space,1.0,529.5272216796875,529.5272216796875,0.0,,529.5272216796875,529.5272216796875,0.0,529.726318359375,529.726318359375,0.0,529.5272216796875,529.5272216796875,0.0,529.726318359375,529.726318359375,0.0,0.0,0.0,0.0,,,,,529.5272216796875,529.5272216796875,0.0,,38.0

extraInfo
participant,jk
session,001
date,2020_jul_23_1729
expName,jul30online
psychopyVersion,2020.1.2
frameRate,59.79834908402298
