random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,key_resp_end.keys,key_resp_end.rt
,,,,,v,1,,0,31,31,14,1,cmp_shelves_035_book_008,S1_shelves_035_book_008.jpg,0,blank.png,blank.png,book271.png,book113.png,book484.png,book429.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.39659,,
,,,,,v,0,,0,32,32,5,1,cmp_building_033_cat_012,S1_building_033_cat_012.jpg,1,cat1997.png,cat1997.png,cat1953.png,cat1921.png,cat1927.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.01192,,
,,,,,,0,,0,33,33,29,1,cmp_mountain_005_farmanimals_001,S2_mountain_005_farmanimals_001.jpg,1,sheep564.png,sheep564.png,cow367.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,,
,,,,,v,1,,0,34,34,89,1,cmp_building_015_person_008,S4_building_015_person_008.jpg,0,blank.png,blank.png,person100.png,person108.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.62622,,
,,,,,m,0,,0,35,35,40,1,cmp_mountain_003_cow_001,S4_mountain_003_cow_001.jpg,0,blank.png,blank.png,cow77.png,cow241.png,cow192.png,cow256.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.954,,
,,,,,v,1,,0,36,36,77,1,cmp_shelves_043_toys_002,S4_shelves_043_toys_002.jpg,0,blank.png,blank.png,car138.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.204765,,
,,,,,m,1,,0,37,37,100,1,cmp_shelves_016_cup_001,S8_shelves_016_cup_001.jpg,1,cup406.png,cup406.png,cup356.png,cup636.png,cup677.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.13636,,
,,,,,m,1,,0,38,38,103,1,cmp_shelves_014_bottle_003,S8_shelves_014_bottle_003.jpg,1,bottle244.png,bottle244.png,bottle465.png,bottle409.png,bottle197.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.219015,,
,,,,,m,1,,0,39,39,69,1,cmp_sky_003_kite_003,S4_sky_003_kite_003.jpg,1,kite624.png,kite624.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,0.983085,,
,,,,,m,1,,0,40,40,7,1,cmp_shelves_028_book_001,S1_shelves_028_book_001.jpg,1,book624.png,book624.png,book349.png,book368.png,book392.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.664845,,
,,,,,m,1,,0,41,41,70,1,cmp_shelves_049_toys_008,S4_shelves_049_toys_008.jpg,1,truck627.png,truck627.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,0.657555,,
,,,,,v,1,,0,42,42,10,1,cmp_building_020_cat_007,S1_building_020_cat_007.jpg,0,blank.png,blank.png,cat1553.png,cat1557.png,cat1569.png,cat1630.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,7.41541,,
,,,,,m,0,,0,43,43,48,1,cmp_shelves_030_book_003,S4_shelves_030_book_003.jpg,0,blank.png,blank.png,book106.png,book150.png,book237.png,book549.png,book9.png,book417.png,book51.png,book396.png,1,4,8,8,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.240235,,
,,,,,v,1,,0,44,44,54,1,cmp_shelves_036_book_009,S4_shelves_036_book_009.jpg,0,blank.png,blank.png,book670.png,book778.png,book672.png,book674.png,book694.png,book660.png,book656.png,book688.png,0,4,8,8,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.837475,,
,,,,,m,1,,0,45,45,34,1,cmp_building_001_dog_001,S4_building_001_dog_001.jpg,1,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_006.png,stm_builging_001_dog_001_012.png,stm_builging_001_dog_001_015.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.0075,,
,,,,,v,1,,0,46,46,28,1,cmp_field_002_farmanimals_002,S2_field_002_farmanimals_002.jpg,0,blank.png,blank.png,cow120.png,cow65.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.771865,,
,,,,,v,0,,0,47,47,59,1,cmp_field_004_farmanimals_004,S4_field_004_farmanimals_004.jpg,1,horse205.png,horse205.png,horse7.png,sheep103.png,sheep106.png,cow69.png,cow232.png,cow15.png,sheep3.png,blank.png,1,4,8,8,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.801905,,
,,,,,v,1,,0,48,48,76,1,cmp_shelves_042_toys_001,S4_shelves_042_toys_001.jpg,0,blank.png,blank.png,bus30.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.00363,,
,,,,,v,0,,0,49,49,96,1,cmp_building_005_person_002,S8_building_005_person_002.jpg,1,person546.png,person546.png,person248.png,person303.png,person367.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,6.19421,,
,,,,,m,1,,0,50,50,19,1,cmp_building_004_sheep_001,S2_building_004_sheep_001.jpg,1,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_014.png,stm_building_004_sheep_001_015.png,stm_building_004_sheep_001_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.675675,,
,,,,,v,0,,0,51,51,46,1,cmp_jungle_001_bird_001.jpg,S4_jungle_001_bird_001.jpg,1,stm_jungle_001_bird_001_007.png,stm_jungle_001_bird_001_007.png,stm_jungle_001_bird_001_010.png,stm_jungle_001_bird_001_015.png,stm_jungle_001_bird_001_005.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,4.117905,,
,,,,,m,1,,0,52,52,82,1,cmp_building_049_bird_005,S4_building_049_bird_005.jpg,1,bird1082.png,bird1082.png,bird1040.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.907225,,
,,,,,v,1,,0,53,53,106,1,cmp_mountain_018_sheep_006,S8_mountain_018_sheep_006.jpg,0,blank.png,blank.png,sheep1610.png,sheep1647.png,sheep1786.png,sheep1673.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,4.179515,,
,,,,,v,1,,0,54,54,8,1,cmp_shelves_026_vase_002,S1_shelves_026_vase_002.jpg,0,blank.png,blank.png,vase179.png,vase975.png,vase1032.png,vase556.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.655175,,
,,,,,m,0,,0,55,55,38,1,cmp_building_047_bird_003,S4_building_047_bird_003.jpg,0,bird370.png,blank.png,bird417.png,bird489.png,bird389.png,bird358.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.268495,,
,,,,,m,0,,0,56,56,31,1,cmp_mountain_024_cow_004,S2_mountain_024_cow_004.jpg,0,blank.png,blank.png,cow289.png,cow337.png,cow306.png,cow452.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.364955,,
,,,,,v,0,,0,57,57,61,1,cmp_building_042_dog_010,S4_building_042_dog_010.jpg,1,dog495.png,dog495.png,dog1126.png,dog1176.png,dog508.png,dog518.png,dog780.png,dog872.png,dog948.png,blank.png,0,4,8,8,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.92384,,
,,,,,v,1,,0,58,58,15,1,cmp_mountain_019_sheep_007,S1_mountain_019_sheep_007.jpg,0,blank.png,blank.png,sheep46.png,sheep53.png,sheep128.png,sheep20.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.198915,,
,,,,,v,1,,0,59,59,55,1,cmp_shelves_050_toys_009,S4_shelves_050_toys_009.jpg,0,blank.png,blank.png,airplane359.png,bus23.png,bus17.png,airplane364.png,airplane413.png,motorcycle306.png,airplane379.png,motorcycle660.png,0,4,8,8,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.14718,,
,,,,,m,1,,0,60,60,0,1,cmp_shelves_044_toys_003,S1_shelves_044_toys_003.jpg,1,motorcycle341.png,motorcycle341.png,truck96.png,truck83.png,airplane19.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.671355,,
,,,,,v,1,,0,61,61,39,1,cmp_mountain_017_sheep_005,S4_mountain_017_sheep_005.jpg,0,blank.png,blank.png,sheep1498.png,sheep1552.png,sheep1422.png,sheep1597.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.218075,,
,,,,,m,0,,0,62,62,105,1,cmp_shelves_021_remote_005,S8_shelves_021_remote_005.jpg,0,blank.png,blank.png,remote353.png,remote357.png,remote358.png,remote373.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.78813,,
,,,,,m,1,,0,63,63,71,1,cmp_building_019_cat_006,S4_building_019_cat_006.jpg,1,cat997.png,cat997.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.162385,,
,,,,,m,1,,0,64,64,86,1,cmp_shelves_051_toys_010,S4_shelves_051_toys_010.jpg,1,truck262.png,truck262.png,truck167.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,0.922645,,
,,,,,m,0,,0,65,65,43,1,cmp_mountain_020_sheep_008,S4_mountain_020_sheep_008.jpg,0,blank.png,blank.png,sheep474.png,sheep356.png,sheep455.png,sheep483.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,4.434085,,
,,,,,m,1,,0,66,66,47,1,cmp_field_001_farmanimals_001,S4_field_001_farmanimals_001.jpg,1,horse34.png,horse34.png,horse90.png,sheep288.png,cow143.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.456575,,
,,,,,v,1,,0,67,67,37,1,cmp_shelves_037_book_010,S4_shelves_037_book_010.jpg,0,blank.png,blank.png,book817.png,book1001.png,book344.png,book319.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.273805,,
,,,,,v,1,,0,68,68,20,1,cmp_jungle_004_bird_004,S2_jungle_004_bird_004.jpg,0,blank.png,blank.png,bird224.png,bird133.png,bird244.png,bird131.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.62012,,
,,,,,v,1,,0,69,69,53,1,cmp_building_046_sheep_001,S4_building_046_sheep_001.jpg,0,blank.png,blank.png,sheep1453.png,sheep1556.png,sheep224.png,sheep1458.png,sheep1754.png,sheep1748.png,sheep1843.png,sheep238.png,0,4,8,8,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.71621,,
,,,,,m,0,,0,70,70,88,1,cmp_building_014_person_007,S4_building_014_person_007.jpg,0,blank.png,blank.png,person120.png,person198.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.826835,,
,,,,,m,1,,0,71,71,2,1,cmp_building_018_cat_005,S1_building_018_cat_005.jpg,1,cat1440.png,cat1440.png,cat1534.png,cat1396.png,cat1452.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.621235,,
,,,,,v,1,,0,72,72,94,1,cmp_mountain_014_bird_002,S4_mountain_014_bird_002.jpg,0,blank.png,blank.png,bird27.png,bird456.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,00000,25,2020-08-21_18h23.12.940,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.20674,,
