random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp_end.keys,key_resp_end.rt
,,,,,m,1,3.6083,,0,16,16,45,1,cmp_africansavanna_001_wildanimals_001,S4_africansavanna_001_wildanimals_001.jpg,1,bear384.png,bear384.png,elephant316.png,giraffe5.png,zebra221.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,0.876445,,0,17,17,8,1,cmp_shelves_026_vase_002,S1_shelves_026_vase_002.jpg,0,blank.png,blank.png,vase179.png,vase975.png,vase1032.png,vase556.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.636185,,0,18,18,108,1,cmp_africansavanna_002_wildanimals_002,S8_africansavanna_002_wildanimals_002.jpg,0,blank.png,blank.png,elephant231.png,elephant458.png,giraffe141.png,giraffe352.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.651525,,0,19,19,7,1,cmp_shelves_028_book_001,S1_shelves_028_book_001.jpg,1,book624.png,book624.png,book349.png,book368.png,book392.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,1.47146,,0,20,20,87,1,cmp_mountain_026_horse_001,S4_mountain_026_horse_001.jpg,1,horse815.png,horse815.png,horse1010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.8778,,0,21,21,19,1,cmp_building_004_sheep_001,S2_building_004_sheep_001.jpg,1,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_014.png,stm_building_004_sheep_001_015.png,stm_building_004_sheep_001_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.778125,,0,22,22,35,1,cmp_building_021_cat_008,S4_building_021_cat_008.jpg,1,cat1953.png,cat1953.png,cat1966.png,cat1835.png,cat1921.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.89282,,0,23,23,60,1,cmp_building_031_person_017,S4_building_031_person_017.jpg,1,person771.png,person771.png,person1039.png,person34.png,person512.png,person513.png,person58.png,person596.png,person842.png,blank.png,0,4,8,8,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,4.40257,,0,24,24,47,1,cmp_field_001_farmanimals_001,S4_field_001_farmanimals_001.jpg,1,horse34.png,horse34.png,horse90.png,sheep288.png,cow143.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.97711,,0,25,25,89,1,cmp_building_015_person_008,S4_building_015_person_008.jpg,0,blank.png,blank.png,person100.png,person108.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.475865,,0,26,26,9,1,cmp_building_026_person_012,S1_building_026_person_012.jpg,0,blank.png,blank.png,person150.png,person390.png,person137.png,person140.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.694895,,0,27,27,3,1,cmp_building_044_dog_012,S1_building_044_dog_012.jpg,1,dog1544.png,dog1544.png,dog1543.png,dog1592.png,dog1560.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,2.324025,,0,28,28,82,1,cmp_building_049_bird_005,S4_building_049_bird_005.jpg,1,bird1082.png,bird1082.png,bird1040.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.862005,,0,29,29,105,1,cmp_shelves_021_remote_005,S8_shelves_021_remote_005.jpg,0,blank.png,blank.png,remote353.png,remote357.png,remote358.png,remote373.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,5.55839,,0,30,30,104,1,cmp_shelves_040_book_013,S8_shelves_040_book_013.jpg,0,blank.png,blank.png,book477.png,book786.png,book915.png,book921.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.379745,,0,31,31,73,1,cmp_jungle_009_bird_009,S4_jungle_009_bird_009.jpg,0,blank.png,blank.png,bird435.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.979345,,0,32,32,6,1,cmp_building_043_dog_011,S1_building_043_dog_011.jpg,1,dog1389.png,dog1389.png,dog1385.png,dog1267.png,dog1402.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,2.445355,,0,33,33,28,1,cmp_field_002_farmanimals_002,S2_field_002_farmanimals_002.jpg,0,blank.png,blank.png,cow120.png,cow65.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.31982,,0,34,34,65,1,cmp_sky_004_kite_004,S4_sky_004_kite_004.jpg,1,kite630.png,kite630.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,3.06633,,0,35,35,22,1,cmp_shelves_002_fruits_001,S2_shelves_002_fruits_001.jpg,0,blank.png,blank.png,stm_shelves_001_fruits_001_012.png,stm_shelves_001_fruits_001_010.png,stm_shelves_001_fruits_001_009.png,stm_shelves_001_fruits_001_013.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.52553,,0,36,36,94,1,cmp_mountain_014_bird_002,S4_mountain_014_bird_002.jpg,0,blank.png,blank.png,bird27.png,bird456.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.26727,,0,37,37,11,1,cmp_shelves_015_bottle_004,S1_shelves_015_bottle_004.jpg,0,blank.png,blank.png,bottle1332.png,bottle1090.png,bottle1390.png,bottle1498.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.396005,,0,38,38,40,1,cmp_mountain_003_cow_001,S4_mountain_003_cow_001.jpg,0,blank.png,blank.png,cow77.png,cow241.png,cow192.png,cow256.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.068895,,0,39,39,59,1,cmp_field_004_farmanimals_004,S4_field_004_farmanimals_004.jpg,1,horse205.png,horse205.png,horse7.png,sheep103.png,sheep106.png,cow69.png,cow232.png,cow15.png,sheep3.png,blank.png,1,4,8,8,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.713295,,0,40,40,79,1,cmp_shelves_048_toys_007,S4_shelves_048_toys_007.jpg,0,blank.png,blank.png,airplane180.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.277415,,0,41,41,4,1,cmp_building_050_bird_006,S1_building_050_bird_006.jpg,1,bird709.png,bird709.png,bird680.png,bird1112.png,bird455.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.68627,,0,42,42,34,1,cmp_building_001_dog_001,S4_building_001_dog_001.jpg,1,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_006.png,stm_builging_001_dog_001_012.png,stm_builging_001_dog_001_015.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.890665,,0,43,43,17,1,cmp_jungle_003_bird_003,S2_jungle_003_bird_003.jpg,1,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_001.png,stm_jugle_003_birds_003_009.png,stm_jugle_003_birds_003_011.png,stm_jugle_003_birds_003_013.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.042905,,0,44,44,10,1,cmp_building_020_cat_007,S1_building_020_cat_007.jpg,0,blank.png,blank.png,cat1553.png,cat1557.png,cat1569.png,cat1630.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,2.058665,,0,45,45,83,1,cmp_field_006_farmanimals_006,S4_field_006_farmanimals_006.jpg,1,sheep386.png,sheep386.png,cow128.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.71069,,0,46,46,70,1,cmp_shelves_049_toys_008,S4_shelves_049_toys_008.jpg,1,truck627.png,truck627.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.683905,,0,47,47,23,1,cmp_mountain_009_horse _001,S2_mountain_009_horse _001.jpg,0,blank.png,blank.png,horse1643.png,horse1105.png,horse1725.png,horse1447.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.084225,,0,48,48,56,1,cmp_shelves_027_vase_003,S4_shelves_027_vase_003.jpg,1,vase549.png,vase549.png,vase127.png,vase136.png,vase162.png,vase330.png,vase602.png,vase640.png,vase654.png,blank.png,1,4,8,8,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.826815,,0,49,49,91,1,cmp_building_017_cat_004,S4_building_017_cat_004.jpg,0,blank.png,blank.png,cat800.png,cat830.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,4.326305,,0,50,50,39,1,cmp_mountain_017_sheep_005,S4_mountain_017_sheep_005.jpg,0,blank.png,blank.png,sheep1498.png,sheep1552.png,sheep1422.png,sheep1597.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.162885,,0,51,51,100,1,cmp_shelves_016_cup_001,S8_shelves_016_cup_001.jpg,1,cup406.png,cup406.png,cup356.png,cup636.png,cup677.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.835245,,0,52,52,52,1,cmp_building_022_cat_009,S4_building_022_cat_009.jpg,0,blank.png,blank.png,cat1624.png,cat1707.png,cat1761.png,cat1792.png,cat1636.png,cat1650.png,cat1793.png,cat1757.png,0,4,8,8,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.700615,,0,53,53,95,1,cmp_mountain_013_bird_001,S4_mountain_013_bird_001.jpg,0,blank.png,blank.png,bird152.png,bird403.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.09792,,0,54,54,75,1,cmp_jungle_011_bird_011,S4_jungle_011_bird_011.jpg,0,blank.png,blank.png,bird1369.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,3.06095,,0,55,55,25,1,cmp_mountain_004_sheep_001,S2_mountain_004_sheep_001.jpg,0,blank.png,blank.png,sheep662.png,sheep796.png,sheep858.png,sheep875.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.150645,,0,56,56,15,1,cmp_mountain_019_sheep_007,S1_mountain_019_sheep_007.jpg,0,blank.png,blank.png,sheep46.png,sheep53.png,sheep128.png,sheep20.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,2.327495,,0,57,57,53,1,cmp_building_046_sheep_001,S4_building_046_sheep_001.jpg,0,blank.png,blank.png,sheep1453.png,sheep1556.png,sheep224.png,sheep1458.png,sheep1754.png,sheep1748.png,sheep1843.png,sheep238.png,0,4,8,8,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.472455,,0,58,58,66,1,cmp_shelves_052_toys_011,S4_shelves_052_toys_011.jpg,1,bus112.png,bus112.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,3.200765,,0,59,59,99,1,cmp_mountain_025_cow_005,S8_mountain_025_cow_005.jpg,1,cow396.png,cow396.png,cow241.png,cow340.png,cow343.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,3.443495,,0,60,60,5,1,cmp_building_033_cat_012,S1_building_033_cat_012.jpg,1,cat1997.png,cat1997.png,cat1953.png,cat1921.png,cat1927.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.95623,,0,61,61,93,1,cmp_building_025_person_011,S4_building_025_person_011.jpg,0,blank.png,blank.png,person1266.png,person1352.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.72543,,0,62,62,43,1,cmp_mountain_020_sheep_008,S4_mountain_020_sheep_008.jpg,0,blank.png,blank.png,sheep474.png,sheep356.png,sheep455.png,sheep483.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.50109,,0,63,63,36,1,cmp_field_001_farmanimals_007,S4_field_001_farmanimals_007.jpg,0,blank.png,blank.png,cow375.png,cow361.png,horse620.png,sheep317.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.10159,,0,64,64,0,1,cmp_shelves_044_toys_003,S1_shelves_044_toys_003.jpg,1,motorcycle341.png,motorcycle341.png,truck96.png,truck83.png,airplane19.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.91872,,0,65,65,58,1,cmp_jungle_007_bird_007,S4_jungle_007_bird_007.jpg,1,bird207.png,bird207.png,bird195.png,bird232.png,bird242.png,bird246.png,bird278.png,bird294.png,bird310.png,blank.png,1,4,8,8,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.699225,,0,66,66,48,1,cmp_shelves_030_book_003,S4_shelves_030_book_003.jpg,0,blank.png,blank.png,book106.png,book150.png,book237.png,book549.png,book9.png,book417.png,book51.png,book396.png,1,4,8,8,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,3.16322,,0,67,67,109,1,cmp_building_023_cat_010,S8_building_023_cat_010.jpg,0,blank.png,blank.png,cat1497.png,cat1551.png,cat1592.png,cat1671.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,5.47585,,0,68,68,98,1,cmp_building_035_dog_003,S8_building_035_dog_003.jpg,1,dog587.png,dog587.png,dog455.png,dog499.png,dog557.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.997985,,0,69,69,13,1,cmp_shelves_046_toys_005,S1_shelves_046_toys_005.jpg,0,blank.png,blank.png,bus321.png,airplane351.png,airplane381.png,bus323.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.844835,,0,70,70,80,1,cmp_shelves_029_book_002,S4_shelves_029_book_002.jpg,1,book874.png,book874.png,book1249.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.599005,,0,71,71,51,1,cmp_shelves_023_teddybear_004,S4_shelves_023_teddybear_004.jpg,0,blank.png,blank.png,teddy bear487.png,teddy bear517.png,teddy bear521.png,teddy bear555.png,teddy bear637.png,teddy bear762.png,teddy bear725.png,teddy bear755.png,1,4,8,8,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.01228,,0,72,72,50,1,cmp_shelves_038_book_011,S4_shelves_038_book_011.jpg,0,blank.png,blank.png,book546.png,book620.png,book1262.png,book634.png,book633.png,book1096.png,book1261.png,book1265.png,1,4,8,8,7,v,738650,23,2020-08-20_13h23.22.866,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
