random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp_end.keys,key_resp_end.rt
,,,,,v,1,1.931375,,0,43,43,79,1,cmp_shelves_048_toys_007,S4_shelves_048_toys_007.jpg,0,blank.png,blank.png,airplane180.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.59359,,0,44,44,94,1,cmp_mountain_014_bird_002,S4_mountain_014_bird_002.jpg,0,blank.png,blank.png,bird27.png,bird456.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,2.812185,,0,45,45,37,1,cmp_shelves_037_book_010,S4_shelves_037_book_010.jpg,0,blank.png,blank.png,book817.png,book1001.png,book344.png,book319.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.02853,,0,46,46,111,1,cmp_shelves_009_teddybear_002,S8_shelves_009_teddybear_002.jpg,0,blank.png,blank.png,teddy bear107.png,teddy bear123.png,teddy bear226.png,teddy bear241.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.40953,,0,47,47,54,1,cmp_shelves_036_book_009,S4_shelves_036_book_009.jpg,0,blank.png,blank.png,book670.png,book778.png,book672.png,book674.png,book694.png,book660.png,book656.png,book688.png,0,4,8,8,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.913745,,0,48,48,92,1,cmp_building_024_person_010,S4_building_024_person_010.jpg,0,blank.png,blank.png,person1015.png,person1089.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.974395,,0,49,49,53,1,cmp_building_046_sheep_001,S4_building_046_sheep_001.jpg,0,blank.png,blank.png,sheep1453.png,sheep1556.png,sheep224.png,sheep1458.png,sheep1754.png,sheep1748.png,sheep1843.png,sheep238.png,0,4,8,8,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,3.64975,,0,50,50,82,1,cmp_building_049_bird_005,S4_building_049_bird_005.jpg,1,bird1082.png,bird1082.png,bird1040.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.976495,,0,51,51,84,1,cmp_building_039_dog_007,S4_building_039_dog_007.jpg,1,dog519.png,dog519.png,dog592.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,4.254435,,0,52,52,88,1,cmp_building_014_person_007,S4_building_014_person_007.jpg,0,blank.png,blank.png,person120.png,person198.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,1.391965,,0,53,53,4,1,cmp_building_050_bird_006,S1_building_050_bird_006.jpg,1,bird709.png,bird709.png,bird680.png,bird1112.png,bird455.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.0877,,0,54,54,89,1,cmp_building_015_person_008,S4_building_015_person_008.jpg,0,blank.png,blank.png,person100.png,person108.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.80967,,0,55,55,109,1,cmp_building_023_cat_010,S8_building_023_cat_010.jpg,0,blank.png,blank.png,cat1497.png,cat1551.png,cat1592.png,cat1671.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.72479,,0,56,56,19,1,cmp_building_004_sheep_001,S2_building_004_sheep_001.jpg,1,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_014.png,stm_building_004_sheep_001_015.png,stm_building_004_sheep_001_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.576465,,0,57,57,98,1,cmp_building_035_dog_003,S8_building_035_dog_003.jpg,1,dog587.png,dog587.png,dog455.png,dog499.png,dog557.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.26902,,0,58,58,38,1,cmp_building_047_bird_003,S4_building_047_bird_003.jpg,0,bird370.png,blank.png,bird417.png,bird489.png,bird389.png,bird358.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.53038,,0,59,59,32,1,cmp_shelves_032_book_005,S4_shelves_032_book_005.jpg,1,book466.png,book466.png,book22.png,book23.png,book513.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,2.577025,,0,60,60,40,1,cmp_mountain_003_cow_001,S4_mountain_003_cow_001.jpg,0,blank.png,blank.png,cow77.png,cow241.png,cow192.png,cow256.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.3885,,0,61,61,3,1,cmp_building_044_dog_012,S1_building_044_dog_012.jpg,1,dog1544.png,dog1544.png,dog1543.png,dog1592.png,dog1560.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.265755,,0,62,62,33,1,cmp_shelves_039_book_012,S4_shelves_039_book_012.jpg,1,book1310.png,book1310.png,book1064.png,book1213.png,book172.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,2.075705,,0,63,63,108,1,cmp_africansavanna_002_wildanimals_002,S8_africansavanna_002_wildanimals_002.jpg,0,blank.png,blank.png,elephant231.png,elephant458.png,giraffe141.png,giraffe352.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.692425,,0,64,64,93,1,cmp_building_025_person_011,S4_building_025_person_011.jpg,0,blank.png,blank.png,person1266.png,person1352.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.843275,,0,65,65,100,1,cmp_shelves_016_cup_001,S8_shelves_016_cup_001.jpg,1,cup406.png,cup406.png,cup356.png,cup636.png,cup677.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.147835,,0,66,66,30,1,cmp_mountain_010_sheep_002,S2_mountain_010_sheep_002.jpg,0,blank.png,blank.png,sheep1280.png,sheep1344.png,sheep1652.png,sheep1275.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,99061,55,2020-09-03_20h00.37.870,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
