random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp_end.keys,key_resp_end.rt
,,,,,m,1,1.288045,,0,75,75,65,1,cmp_sky_004_kite_004,S4_sky_004_kite_004.jpg,1,kite630.png,kite630.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.45278,,0,76,76,27,1,cmp_shelves_008_fruitvegetal_001,S2_shelves_008_fruitvegetal_001.jpg,1,carrot46.png,carrot46.png,broccoli85.png,apple473.png,orange138.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.62365,,0,77,77,67,1,cmp_field_008_farmanimals_008,S4_field_008_farmanimals_008.jpg,1,sheep913.png,sheep913.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.171285,,0,78,78,33,1,cmp_shelves_039_book_012,S4_shelves_039_book_012.jpg,1,book1310.png,book1310.png,book1064.png,book1213.png,book172.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,1.89065,,0,79,79,56,1,cmp_shelves_027_vase_003,S4_shelves_027_vase_003.jpg,1,vase549.png,vase549.png,vase127.png,vase136.png,vase162.png,vase330.png,vase602.png,vase640.png,vase654.png,blank.png,1,4,8,8,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.548645,,0,80,80,100,1,cmp_shelves_016_cup_001,S8_shelves_016_cup_001.jpg,1,cup406.png,cup406.png,cup356.png,cup636.png,cup677.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,2.60931,,0,81,81,92,1,cmp_building_024_person_010,S4_building_024_person_010.jpg,0,blank.png,blank.png,person1015.png,person1089.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,0.73112,,0,82,82,8,1,cmp_shelves_026_vase_002,S1_shelves_026_vase_002.jpg,0,blank.png,blank.png,vase179.png,vase975.png,vase1032.png,vase556.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.00185,,0,83,83,54,1,cmp_shelves_036_book_009,S4_shelves_036_book_009.jpg,0,blank.png,blank.png,book670.png,book778.png,book672.png,book674.png,book694.png,book660.png,book656.png,book688.png,0,4,8,8,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.85456,,0,84,84,39,1,cmp_mountain_017_sheep_005,S4_mountain_017_sheep_005.jpg,0,blank.png,blank.png,sheep1498.png,sheep1552.png,sheep1422.png,sheep1597.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,1.12291,,0,85,85,6,1,cmp_building_043_dog_011,S1_building_043_dog_011.jpg,1,dog1389.png,dog1389.png,dog1385.png,dog1267.png,dog1402.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.57186,,0,86,86,85,1,cmp_building_030_person_016,S4_building_030_person_016.jpg,1,person1923.png,person1923.png,person1925.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,1.35831,,0,87,87,29,1,cmp_mountain_005_farmanimals_001,S2_mountain_005_farmanimals_001.jpg,1,sheep564.png,sheep564.png,cow367.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,3.197795,,0,88,88,90,1,cmp_building_032_cat_011,S4_building_032_cat_011.jpg,0,blank.png,blank.png,cat206.png,cat219.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.581045,,0,89,89,50,1,cmp_shelves_038_book_011,S4_shelves_038_book_011.jpg,0,blank.png,blank.png,book546.png,book620.png,book1262.png,book634.png,book633.png,book1096.png,book1261.png,book1265.png,1,4,8,8,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,3.4346,,0,90,90,107,1,cmp_shelves_020_remote_004,S8_shelves_020_remote_004.jpg,0,blank.png,blank.png,remote258.png,remote260.png,remote361.png,remote269.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,1.327905,,0,91,91,41,1,cmp_africansavanna_003_wildanimals_003,S4_africansavanna_003_wildanimals_003.jpg,0,blank.png,blank.png,elephant449.png,giraffe169.png,zebra311.png,giraffe738.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,2.166555,,0,92,92,83,1,cmp_field_006_farmanimals_006,S4_field_006_farmanimals_006.jpg,1,sheep386.png,sheep386.png,cow128.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,1.98388,,0,93,93,3,1,cmp_building_044_dog_012,S1_building_044_dog_012.jpg,1,dog1544.png,dog1544.png,dog1543.png,dog1592.png,dog1560.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,0,0.8397,,0,94,94,105,1,cmp_shelves_021_remote_005,S8_shelves_021_remote_005.jpg,0,blank.png,blank.png,remote353.png,remote357.png,remote358.png,remote373.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,1,1.531025,,0,95,95,37,1,cmp_shelves_037_book_010,S4_shelves_037_book_010.jpg,0,blank.png,blank.png,book817.png,book1001.png,book344.png,book319.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,2.915015,,0,96,96,57,1,cmp_shelves_018_remote_002,S4_shelves_018_remote_002.jpg,1,remote63.png,remote63.png,remote23.png,remote38.png,remote48.png,remote65.png,remote71.png,remote82.png,remote19.png,blank.png,1,4,8,8,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,v,0,2.188945,,0,97,97,47,1,cmp_field_001_farmanimals_001,S4_field_001_farmanimals_001.jpg,1,horse34.png,horse34.png,horse90.png,sheep288.png,cow143.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
,,,,,m,1,0.782155,,0,98,98,96,1,cmp_building_005_person_002,S8_building_005_person_002.jpg,1,person546.png,person546.png,person248.png,person303.png,person367.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,688154,22,2020-08-15_21h14.39.167,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,,
