random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,key_resp_end.keys,key_resp_end.rt
,,,,,v,1,,0,14,14,51,1,cmp_shelves_023_teddybear_004,S4_shelves_023_teddybear_004.jpg,0,blank.png,blank.png,teddy bear487.png,teddy bear517.png,teddy bear521.png,teddy bear555.png,teddy bear637.png,teddy bear762.png,teddy bear725.png,teddy bear755.png,1,4,8,8,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.83754,,
,,,,,m,1,,0,15,15,85,1,cmp_building_030_person_016,S4_building_030_person_016.jpg,1,person1923.png,person1923.png,person1925.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.87962,,
,,,,,m,1,,0,16,16,65,1,cmp_sky_004_kite_004,S4_sky_004_kite_004.jpg,1,kite630.png,kite630.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.44293,,
,,,,,m,1,,0,17,17,60,1,cmp_building_031_person_017,S4_building_031_person_017.jpg,1,person771.png,person771.png,person1039.png,person34.png,person512.png,person513.png,person58.png,person596.png,person842.png,blank.png,0,4,8,8,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.535675,,
,,,,,m,0,,0,18,18,43,1,cmp_mountain_020_sheep_008,S4_mountain_020_sheep_008.jpg,0,blank.png,blank.png,sheep474.png,sheep356.png,sheep455.png,sheep483.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,4.76409,,
,,,,,v,0,,0,19,19,33,1,cmp_shelves_039_book_012,S4_shelves_039_book_012.jpg,1,book1310.png,book1310.png,book1064.png,book1213.png,book172.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.59421,,
,,,,,m,1,,0,20,20,32,1,cmp_shelves_032_book_005,S4_shelves_032_book_005.jpg,1,book466.png,book466.png,book22.png,book23.png,book513.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.14824,,
,,,,,v,1,,0,21,21,28,1,cmp_field_002_farmanimals_002,S2_field_002_farmanimals_002.jpg,0,blank.png,blank.png,cow120.png,cow65.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.14843,,
,,,,,v,1,,0,22,22,39,1,cmp_mountain_017_sheep_005,S4_mountain_017_sheep_005.jpg,0,blank.png,blank.png,sheep1498.png,sheep1552.png,sheep1422.png,sheep1597.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.56707,,
,,,,,v,1,,0,23,23,93,1,cmp_building_025_person_011,S4_building_025_person_011.jpg,0,blank.png,blank.png,person1266.png,person1352.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.166145,,
,,,,,m,1,,0,24,24,34,1,cmp_building_001_dog_001,S4_building_001_dog_001.jpg,1,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_006.png,stm_builging_001_dog_001_012.png,stm_builging_001_dog_001_015.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.104465,,
,,,,,v,1,,0,25,25,30,1,cmp_mountain_010_sheep_002,S2_mountain_010_sheep_002.jpg,0,blank.png,blank.png,sheep1280.png,sheep1344.png,sheep1652.png,sheep1275.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.128865,,
,,,,,v,0,,0,26,26,59,1,cmp_field_004_farmanimals_004,S4_field_004_farmanimals_004.jpg,1,horse205.png,horse205.png,horse7.png,sheep103.png,sheep106.png,cow69.png,cow232.png,cow15.png,sheep3.png,blank.png,1,4,8,8,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.65544,,
,,,,,m,1,,0,27,27,24,1,cmp_mountain_006_bear_002,S2_mountain_006_bear_002.jpg,1,bear688.png,bear688.png,bear4.png,bear71.png,bear72.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.34758,,
,,,,,m,0,,0,28,28,52,1,cmp_building_022_cat_009,S4_building_022_cat_009.jpg,0,blank.png,blank.png,cat1624.png,cat1707.png,cat1761.png,cat1792.png,cat1636.png,cat1650.png,cat1793.png,cat1757.png,0,4,8,8,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.62052,,
,,,,,v,0,,0,29,29,103,1,cmp_shelves_014_bottle_003,S8_shelves_014_bottle_003.jpg,1,bottle244.png,bottle244.png,bottle465.png,bottle409.png,bottle197.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.898755,,
,,,,,v,1,,0,30,30,78,1,cmp_building_011_cat_003,S4_building_011_cat_003.jpg,0,blank.png,blank.png,cat167.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.611075,,
,,,,,v,1,,0,31,31,53,1,cmp_building_046_sheep_001,S4_building_046_sheep_001.jpg,0,blank.png,blank.png,sheep1453.png,sheep1556.png,sheep224.png,sheep1458.png,sheep1754.png,sheep1748.png,sheep1843.png,sheep238.png,0,4,8,8,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.6463,,
,,,,,m,1,,0,32,32,45,1,cmp_africansavanna_001_wildanimals_001,S4_africansavanna_001_wildanimals_001.jpg,1,bear384.png,bear384.png,elephant316.png,giraffe5.png,zebra221.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.37612,,
,,,,,v,1,,0,33,33,25,1,cmp_mountain_004_sheep_001,S2_mountain_004_sheep_001.jpg,0,blank.png,blank.png,sheep662.png,sheep796.png,sheep858.png,sheep875.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.93246,,
,,,,,v,1,,0,34,34,74,1,cmp_shelves_033_book_006,S4_shelves_033_book_006.jpg,0,blank.png,blank.png,book119.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.2252,,
,,,,,v,1,,0,35,35,23,1,cmp_mountain_009_horse _001,S2_mountain_009_horse _001.jpg,0,blank.png,blank.png,horse1643.png,horse1105.png,horse1725.png,horse1447.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.13944,,
,,,,,m,1,,0,36,36,86,1,cmp_shelves_051_toys_010,S4_shelves_051_toys_010.jpg,1,truck262.png,truck262.png,truck167.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.19178,,
,,,,,v,1,,0,37,37,108,1,cmp_africansavanna_002_wildanimals_002,S8_africansavanna_002_wildanimals_002.jpg,0,blank.png,blank.png,elephant231.png,elephant458.png,giraffe141.png,giraffe352.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.09562,,
,,,,,m,1,,0,38,38,84,1,cmp_building_039_dog_007,S4_building_039_dog_007.jpg,1,dog519.png,dog519.png,dog592.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.41592,,
,,,,,v,1,,0,39,39,8,1,cmp_shelves_026_vase_002,S1_shelves_026_vase_002.jpg,0,blank.png,blank.png,vase179.png,vase975.png,vase1032.png,vase556.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.07357,,
,,,,,m,0,,0,40,40,106,1,cmp_mountain_018_sheep_006,S8_mountain_018_sheep_006.jpg,0,blank.png,blank.png,sheep1610.png,sheep1647.png,sheep1786.png,sheep1673.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.795125,,
,,,,,v,0,,0,41,41,87,1,cmp_mountain_026_horse_001,S4_mountain_026_horse_001.jpg,1,horse815.png,horse815.png,horse1010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.19458,,
,,,,,v,1,,0,42,42,20,1,cmp_jungle_004_bird_004,S2_jungle_004_bird_004.jpg,0,blank.png,blank.png,bird224.png,bird133.png,bird244.png,bird131.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.996935,,
,,,,,v,1,,0,43,43,55,1,cmp_shelves_050_toys_009,S4_shelves_050_toys_009.jpg,0,blank.png,blank.png,airplane359.png,bus23.png,bus17.png,airplane364.png,airplane413.png,motorcycle306.png,airplane379.png,motorcycle660.png,0,4,8,8,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.72861,,
,,,,,v,0,,0,44,44,35,1,cmp_building_021_cat_008,S4_building_021_cat_008.jpg,1,cat1953.png,cat1953.png,cat1966.png,cat1835.png,cat1921.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.39313,,
,,,,,m,0,,0,45,45,107,1,cmp_shelves_020_remote_004,S8_shelves_020_remote_004.jpg,0,blank.png,blank.png,remote258.png,remote260.png,remote361.png,remote269.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.233515,,
,,,,,m,1,,0,46,46,44,1,cmp_shelves_001_pottedplant001,S4_shelves_001_pottedplant_001.jpg,1,stm_shelves_001_pottedplant_001_002.png,stm_shelves_001_pottedplant_001_002.png,stm_shelves_001_pottedplant_001_009.png,stm_shelves_001_pottedplant_001_014.png,stm_shelves_001_pottedplant_001_016.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.6725,,
,,,,,m,1,,0,47,47,100,1,cmp_shelves_016_cup_001,S8_shelves_016_cup_001.jpg,1,cup406.png,cup406.png,cup356.png,cup636.png,cup677.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.37735,,
,,,,,m,1,,0,48,48,68,1,cmp_building_010_cat_002,S4_building_010_cat_002.jpg,1,cat105.png,cat105.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.044085,,
,,,,,v,1,,0,49,49,21,1,cmp_mountain_001_bear_001,S2_mountain_001_bear_001.jpg,0,blank.png,blank.png,stm_mountain_001_bear_001_003.png,stm_mountain_001_bear_001_013.png,stm_mountain_001_bear_001_010.png,stm_mountain_001_bear_001_005.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.08177,,
,,,,,m,0,,0,50,50,110,1,cmp_mountain_016_sheep_004,S8_mountain_016_sheep_004.jpg,0,blank.png,blank.png,sheep1420.png,sheep1560.png,sheep1768.png,sheep1774.png,blank.png,blank.png,blank.png,blank.png,0,8,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.26138,,
,,,,,v,0,,0,51,51,46,1,cmp_jungle_001_bird_001.jpg,S4_jungle_001_bird_001.jpg,1,stm_jungle_001_bird_001_007.png,stm_jungle_001_bird_001_007.png,stm_jungle_001_bird_001_010.png,stm_jungle_001_bird_001_015.png,stm_jungle_001_bird_001_005.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.27608,,
,,,,,v,1,,0,52,52,37,1,cmp_shelves_037_book_010,S4_shelves_037_book_010.jpg,0,blank.png,blank.png,book817.png,book1001.png,book344.png,book319.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.573835,,
,,,,,v,0,,0,53,53,99,1,cmp_mountain_025_cow_005,S8_mountain_025_cow_005.jpg,1,cow396.png,cow396.png,cow241.png,cow340.png,cow343.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.744725,,
,,,,,v,1,,0,54,54,77,1,cmp_shelves_043_toys_002,S4_shelves_043_toys_002.jpg,0,blank.png,blank.png,car138.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.66074,,
,,,,,m,1,,0,55,55,4,1,cmp_building_050_bird_006,S1_building_050_bird_006.jpg,1,bird709.png,bird709.png,bird680.png,bird1112.png,bird455.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.37849,,
,,,,,v,1,,0,56,56,50,1,cmp_shelves_038_book_011,S4_shelves_038_book_011.jpg,0,blank.png,blank.png,book546.png,book620.png,book1262.png,book634.png,book633.png,book1096.png,book1261.png,book1265.png,1,4,8,8,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.08235,,
,,,,,m,1,,0,57,57,71,1,cmp_building_019_cat_006,S4_building_019_cat_006.jpg,1,cat997.png,cat997.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.263915,,
,,,,,m,1,,0,58,58,64,1,cmp_stadium_001_person_001,S4_stadium_001_person_001.jpg,1,stadium_001_person_010.png,stadium_001_person_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.192075,,
,,,,,v,0,,0,59,59,81,1,cmp_shelves_053_toys_012,S4_shelves_053_toys_012.jpg,1,motorcycle509.png,motorcycle509.png,airplane136.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.740785,,
,,,,,m,0,,0,60,60,12,1,cmp_mountain_022_sheep_010,S1_mountain_022_sheep_010.jpg,0,blank.png,blank.png,sheep920.png,sheep1036.png,sheep1087.png,sheep909.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.126375,,
,,,,,v,1,,0,61,61,22,1,cmp_shelves_002_fruits_001,S2_shelves_002_fruits_001.jpg,0,blank.png,blank.png,stm_shelves_001_fruits_001_012.png,stm_shelves_001_fruits_001_010.png,stm_shelves_001_fruits_001_009.png,stm_shelves_001_fruits_001_013.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.939315,,
,,,,,m,0,,0,62,62,15,1,cmp_mountain_019_sheep_007,S1_mountain_019_sheep_007.jpg,0,blank.png,blank.png,sheep46.png,sheep53.png,sheep128.png,sheep20.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.27864,,
,,,,,v,1,,0,63,63,89,1,cmp_building_015_person_008,S4_building_015_person_008.jpg,0,blank.png,blank.png,person100.png,person108.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,v,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.41488,,
,,,,,m,1,,0,64,64,2,1,cmp_building_018_cat_005,S1_building_018_cat_005.jpg,1,cat1440.png,cat1440.png,cat1534.png,cat1396.png,cat1452.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.185005,,
,,,,,v,0,,0,65,65,57,1,cmp_shelves_018_remote_002,S4_shelves_018_remote_002.jpg,1,remote63.png,remote63.png,remote23.png,remote38.png,remote48.png,remote65.png,remote71.png,remote82.png,remote19.png,blank.png,1,4,8,8,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,5.03584,,
,,,,,m,1,,0,66,66,27,1,cmp_shelves_008_fruitvegetal_001,S2_shelves_008_fruitvegetal_001.jpg,1,carrot46.png,carrot46.png,broccoli85.png,apple473.png,orange138.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.057715,,
,,,,,m,1,,0,67,67,63,1,cmp_building_041_dog_009,S4_building_041_dog_009.jpg,1,dog583.png,dog583.png,dog301.png,dog446.png,dog447.png,dog461.png,dog475.png,dog541.png,dog562.png,blank.png,0,4,8,8,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.211145,,
,,,,,v,0,,0,68,68,83,1,cmp_field_006_farmanimals_006,S4_field_006_farmanimals_006.jpg,1,sheep386.png,sheep386.png,cow128.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.534895,,
,,,,,m,1,,0,69,69,29,1,cmp_mountain_005_farmanimals_001,S2_mountain_005_farmanimals_001.jpg,1,sheep564.png,sheep564.png,cow367.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.393605,,
,,,,,m,1,,0,70,70,19,1,cmp_building_004_sheep_001,S2_building_004_sheep_001.jpg,1,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_014.png,stm_building_004_sheep_001_015.png,stm_building_004_sheep_001_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.06549,,
,,,,,m,1,,0,71,71,1,1,cmp_building_028_person_014,S1_building_028_person_014.jpg,1,person1293.png,person1293.png,person1501.png,person1447.png,person1485.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,00000,26,2020-08-16_16h33.52.674,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.347585,,
