random_ID,key_resp_6.keys,key_resp_6.rt,Gender.keys,Gender.rt,key_resp.keys,key_resp.corr,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FILE_CMP_IMAGE,FILE_SEARCH_IMAGE,TARGET,TARGET_NAME,TARGET_MEM,D1,D2,D3,D4,D5,D6,D7,D8,CONTEXT,VISUAL_SET_SIZE,MEM_SET_SIZE,stDur_Mem,stDur_VS,corrAns,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,key_resp_end.keys,key_resp_end.rt
,,,,,m,1,,0,35,35,24,1,cmp_mountain_006_bear_002,S2_mountain_006_bear_002.jpg,1,bear688.png,bear688.png,bear4.png,bear71.png,bear72.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.05796,,
,,,,,m,1,,0,36,36,86,1,cmp_shelves_051_toys_010,S4_shelves_051_toys_010.jpg,1,truck262.png,truck262.png,truck167.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.30589,,
,,,,,m,0,,0,37,37,53,1,cmp_building_046_sheep_001,S4_building_046_sheep_001.jpg,0,blank.png,blank.png,sheep1453.png,sheep1556.png,sheep224.png,sheep1458.png,sheep1754.png,sheep1748.png,sheep1843.png,sheep238.png,0,4,8,8,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.0453,,
,,,,,v,1,,0,38,38,72,1,cmp_building_006_person_003,S4_building_006_person_003.jpg,0,blank.png,blank.png,person311.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.47849,,
,,,,,v,0,,0,39,39,98,1,cmp_building_035_dog_003,S8_building_035_dog_003.jpg,1,dog587.png,dog587.png,dog455.png,dog499.png,dog557.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.900215,,
,,,,,m,0,,0,40,40,40,1,cmp_mountain_003_cow_001,S4_mountain_003_cow_001.jpg,0,blank.png,blank.png,cow77.png,cow241.png,cow192.png,cow256.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.97642,,
,,,,,v,1,,0,41,41,23,1,cmp_mountain_009_horse _001,S2_mountain_009_horse _001.jpg,0,blank.png,blank.png,horse1643.png,horse1105.png,horse1725.png,horse1447.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,5.007185,,
,,,,,v,0,,0,42,42,58,1,cmp_jungle_007_bird_007,S4_jungle_007_bird_007.jpg,1,bird207.png,bird207.png,bird195.png,bird232.png,bird242.png,bird246.png,bird278.png,bird294.png,bird310.png,blank.png,1,4,8,8,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,5.39538,,
,,,,,v,1,,0,43,43,10,1,cmp_building_020_cat_007,S1_building_020_cat_007.jpg,0,blank.png,blank.png,cat1553.png,cat1557.png,cat1569.png,cat1630.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.202945,,
,,,,,v,1,,0,44,44,77,1,cmp_shelves_043_toys_002,S4_shelves_043_toys_002.jpg,0,blank.png,blank.png,car138.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.5624,,
,,,,,m,1,,0,45,45,82,1,cmp_building_049_bird_005,S4_building_049_bird_005.jpg,1,bird1082.png,bird1082.png,bird1040.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,2,2,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.59894,,
,,,,,m,0,,0,46,46,48,1,cmp_shelves_030_book_003,S4_shelves_030_book_003.jpg,0,blank.png,blank.png,book106.png,book150.png,book237.png,book549.png,book9.png,book417.png,book51.png,book396.png,1,4,8,8,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.03694,,
,,,,,v,1,,0,47,47,28,1,cmp_field_002_farmanimals_002,S2_field_002_farmanimals_002.jpg,0,blank.png,blank.png,cow120.png,cow65.png,horse126.png,cow325.png,blank.png,blank.png,blank.png,blank.png,0,2,4,4,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.69245,,
,,,,,v,1,,0,48,48,21,1,cmp_mountain_001_bear_001,S2_mountain_001_bear_001.jpg,0,blank.png,blank.png,stm_mountain_001_bear_001_003.png,stm_mountain_001_bear_001_013.png,stm_mountain_001_bear_001_010.png,stm_mountain_001_bear_001_005.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,4.56884,,
,,,,,v,1,,0,49,49,92,1,cmp_building_024_person_010,S4_building_024_person_010.jpg,0,blank.png,blank.png,person1015.png,person1089.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.960225,,
,,,,,v,0,,0,50,50,34,1,cmp_building_001_dog_001,S4_building_001_dog_001.jpg,1,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_010.png,stm_builging_001_dog_001_006.png,stm_builging_001_dog_001_012.png,stm_builging_001_dog_001_015.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.745135,,
,,,,,m,0,,0,51,51,52,1,cmp_building_022_cat_009,S4_building_022_cat_009.jpg,0,blank.png,blank.png,cat1624.png,cat1707.png,cat1761.png,cat1792.png,cat1636.png,cat1650.png,cat1793.png,cat1757.png,0,4,8,8,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.511405,,
,,,,,v,0,,0,52,52,44,1,cmp_shelves_001_pottedplant001,S4_shelves_001_pottedplant_001.jpg,1,stm_shelves_001_pottedplant_001_002.png,stm_shelves_001_pottedplant_001_002.png,stm_shelves_001_pottedplant_001_009.png,stm_shelves_001_pottedplant_001_014.png,stm_shelves_001_pottedplant_001_016.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.50605,,
,,,,,v,0,,0,53,53,97,1,cmp_shelves_031_book_004,S8_shelves_031_book_004.jpg,1,book1164.png,book1164.png,book692.png,book935.png,book499.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.116595,,
,,,,,v,1,,0,54,54,11,1,cmp_shelves_015_bottle_004,S1_shelves_015_bottle_004.jpg,0,blank.png,blank.png,bottle1332.png,bottle1090.png,bottle1390.png,bottle1498.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.19462,,
,,,,,m,1,,0,55,55,62,1,cmp_shelves_047_toys_006,S4_shelves_047_toys_006.jpg,1,bus328.png,bus328.png,bus558.png,car108.png,car112.png,car82.png,motorcycle779.png,airplane17.png,airplane4.png,blank.png,0,4,8,8,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.65326,,
,,,,,v,1,,0,56,56,79,1,cmp_shelves_048_toys_007,S4_shelves_048_toys_007.jpg,0,blank.png,blank.png,airplane180.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,1,1,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.98674,,
,,,,,v,1,,0,57,57,13,1,cmp_shelves_046_toys_005,S1_shelves_046_toys_005.jpg,0,blank.png,blank.png,bus321.png,airplane351.png,airplane381.png,bus323.png,blank.png,blank.png,blank.png,blank.png,0,1,4,4,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.3412,,
,,,,,v,0,,0,58,58,35,1,cmp_building_021_cat_008,S4_building_021_cat_008.jpg,1,cat1953.png,cat1953.png,cat1966.png,cat1835.png,cat1921.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.500065,,
,,,,,m,1,,0,59,59,99,1,cmp_mountain_025_cow_005,S8_mountain_025_cow_005.jpg,1,cow396.png,cow396.png,cow241.png,cow340.png,cow343.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,4.09122,,
,,,,,m,1,,0,60,60,0,1,cmp_shelves_044_toys_003,S1_shelves_044_toys_003.jpg,1,motorcycle341.png,motorcycle341.png,truck96.png,truck83.png,airplane19.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,1,4,4,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.313695,,
,,,,,m,1,,0,61,61,66,1,cmp_shelves_052_toys_011,S4_shelves_052_toys_011.jpg,1,bus112.png,bus112.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,0.795875,,
,,,,,m,1,,0,62,62,33,1,cmp_shelves_039_book_012,S4_shelves_039_book_012.jpg,1,book1310.png,book1310.png,book1064.png,book1213.png,book172.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.5181,,
,,,,,m,1,,0,63,63,60,1,cmp_building_031_person_017,S4_building_031_person_017.jpg,1,person771.png,person771.png,person1039.png,person34.png,person512.png,person513.png,person58.png,person596.png,person842.png,blank.png,0,4,8,8,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.808695,,
,,,,,m,0,,0,64,64,106,1,cmp_mountain_018_sheep_006,S8_mountain_018_sheep_006.jpg,0,blank.png,blank.png,sheep1610.png,sheep1647.png,sheep1786.png,sheep1673.png,blank.png,blank.png,blank.png,blank.png,1,8,4,4,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.711995,,
,,,,,v,1,,0,65,65,38,1,cmp_building_047_bird_003,S4_building_047_bird_003.jpg,0,bird370.png,blank.png,bird417.png,bird489.png,bird389.png,bird358.png,blank.png,blank.png,blank.png,blank.png,1,4,4,4,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.064895,,
,,,,,m,0,,0,66,66,55,1,cmp_shelves_050_toys_009,S4_shelves_050_toys_009.jpg,0,blank.png,blank.png,airplane359.png,bus23.png,bus17.png,airplane364.png,airplane413.png,motorcycle306.png,airplane379.png,motorcycle660.png,0,4,8,8,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.48352,,
,,,,,v,1,,0,67,67,43,1,cmp_mountain_020_sheep_008,S4_mountain_020_sheep_008.jpg,0,blank.png,blank.png,sheep474.png,sheep356.png,sheep455.png,sheep483.png,blank.png,blank.png,blank.png,blank.png,0,4,4,4,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,3.36047,,
,,,,,v,1,,0,68,68,73,1,cmp_jungle_009_bird_009,S4_jungle_009_bird_009.jpg,0,blank.png,blank.png,bird435.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,4,1,1,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,4.30737,,
,,,,,m,1,,0,69,69,19,1,cmp_building_004_sheep_001,S2_building_004_sheep_001.jpg,1,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_009.png,stm_building_004_sheep_001_014.png,stm_building_004_sheep_001_015.png,stm_building_004_sheep_001_010.png,blank.png,blank.png,blank.png,blank.png,blank.png,1,2,4,4,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.78568,,
,,,,,m,0,,0,70,70,49,1,cmp_mountain_021_sheep_009,S4_mountain_021_sheep_009.jpg,0,blank.png,blank.png,sheep760.png,sheep655.png,sheep710.png,sheep654.png,sheep618.png,sheep761.png,sheep719.png,sheep739.png,1,4,8,8,7,v,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,1.4217,,
,,,,,v,0,,0,71,71,84,1,cmp_building_039_dog_007,S4_building_039_dog_007.jpg,1,dog519.png,dog519.png,dog592.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,blank.png,0,4,2,2,7,m,00000,22,2020-08-21_21h48.20.052,vismem_search_builder_pavlovia2,2020.1.2,Win32,60,2.58363,,
